variant,group,target,threshold,horizon,exit_rule,days,top_total_pnl,top_min_day_pnl,top_positive_days,top_trades,top_win_pct,depth_total_pnl,depth_min_day_pnl,depth_positive_days,depth_trades,depth_win_pct,avg_depth_pnl_per_trade,signal_count,buy_signals,sell_signals,entry_top_short,exit_top_short,top_short_trade_pct,depth_unfilled,avg_hold,max_hold
demean_group_mean_loo,PANEL,PANEL_1X2,3.0,100,fixed_horizon,3,1040.0,0.0,1,18,0.6111111111111112,991.9999999999982,0.0,1,18,0.6111111111111112,55.11111111111101,1255,1255,0,1,0,0.027777777777777776,0,90.0,100
demean_group_mean_loo,PANEL,PANEL_1X2,3.0,100,zero_cross,3,1040.0,0.0,1,18,0.6111111111111112,991.9999999999982,0.0,1,18,0.6111111111111112,55.11111111111101,1255,1255,0,1,0,0.027777777777777776,0,90.0,100
demean_group_mean_loo,PANEL,PANEL_2X2,1.5,200,fixed_horizon,3,1150.0,-1290.0,1,92,0.45652173913043476,981.9999999999527,-1398.000000000011,1,92,0.45652173913043476,10.673913043477746,17769,9818,7951,36,29,0.3532608695652174,0,197.21505376344086,200
demean_group_mean_loo,PANEL,PANEL_2X2,1.5,200,zero_cross,3,1150.0,-1290.0,1,92,0.45652173913043476,981.9999999999527,-1398.000000000011,1,92,0.45652173913043476,10.673913043477746,17769,9818,7951,36,29,0.3532608695652174,0,197.21505376344086,200
demean_group_mean_loo,SLEEP_POD,SLEEP_POD_POLYESTER,2.5,50,fixed_horizon,3,1160.0,0.0,1,115,0.5391304347826087,961.9999999998072,0.0,1,115,0.5304347826086957,8.365217391302672,5589,5589,0,32,35,0.29130434782608694,0,49.14529914529915,50
demean_group_mean_loo,SLEEP_POD,SLEEP_POD_POLYESTER,2.5,50,zero_cross,3,1160.0,0.0,1,115,0.5391304347826087,961.9999999998072,0.0,1,115,0.5304347826086957,8.365217391302672,5589,5589,0,32,35,0.29130434782608694,0,49.14529914529915,50
demean_group_mean_loo,GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,3.0,100,fixed_horizon,3,950.0,0.0,1,1,1.0,950.0,0.0,1,1,1.0,950.0,4,0,4,0,0,0.0,0,33.333333333333336,100
demean_group_mean_loo,GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,3.0,100,zero_cross,3,950.0,0.0,1,1,1.0,950.0,0.0,1,1,1.0,950.0,4,0,4,0,0,0.0,0,33.333333333333336,100
demean_group_mean_loo,GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,1.5,500,fixed_horizon,3,960.0,-4550.0,1,31,0.4838709677419355,935.0,-4550.0,1,31,0.4838709677419355,30.161290322580644,13174,3474,9700,0,1,0.016129032258064516,0,496.93548387096774,500
demean_group_mean_loo,GALAXY_SOUNDS,GALAXY_SOUNDS_PLANETARY_RINGS,1.5,500,zero_cross,3,960.0,-4550.0,1,31,0.4838709677419355,935.0,-4550.0,1,31,0.4838709677419355,30.161290322580644,13174,3474,9700,0,1,0.016129032258064516,0,496.93548387096774,500
demean_group_mean_loo,PEBBLES,PEBBLES_S,3.0,500,fixed_horizon,3,900.0,0.0,1,15,0.5333333333333333,900.0,0.0,1,15,0.5333333333333333,60.0,6312,6312,0,0,0,0.0,0,421.7647058823529,500
demean_group_mean_loo,PEBBLES,PEBBLES_S,3.0,500,zero_cross,3,900.0,0.0,1,15,0.5333333333333333,900.0,0.0,1,15,0.5333333333333333,60.0,6312,6312,0,0,0,0.0,0,421.7647058823529,500
demean_group_mean_loo,OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,3.0,100,fixed_horizon,3,860.0,0.0,1,1,1.0,860.0,0.0,1,1,1.0,860.0,63,0,63,0,0,0.0,0,33.333333333333336,100
demean_group_mean_loo,OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,3.0,100,zero_cross,3,860.0,0.0,1,1,1.0,860.0,0.0,1,1,1.0,860.0,63,0,63,0,0,0.0,0,33.333333333333336,100
demean_group_mean_loo,GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.5,500,fixed_horizon,3,850.0,0.0,1,5,0.6,850.0,0.0,1,5,0.6,170.0,1333,0,1333,0,0,0.0,0,357.14285714285717,500
demean_group_mean_loo,GALAXY_SOUNDS,GALAXY_SOUNDS_SOLAR_FLAMES,2.5,500,zero_cross,3,850.0,0.0,1,5,0.6,850.0,0.0,1,5,0.6,170.0,1333,0,1333,0,0,0.0,0,357.14285714285717,500
demean_group_mean_loo,PEBBLES,PEBBLES_XS,1.5,100,fixed_horizon,3,890.0,-4030.0,1,160,0.475,788.0000000000018,-4060.0,1,160,0.475,4.925000000000011,15854,5854,10000,2,2,0.0125,0,99.24223602484471,100
demean_group_mean_loo,PEBBLES,PEBBLES_XS,1.5,100,zero_cross,3,890.0,-4030.0,1,160,0.475,788.0000000000018,-4060.0,1,160,0.475,4.925000000000011,15854,5854,10000,2,2,0.0125,0,99.24223602484471,100
demean_group_mean_loo,PEBBLES,PEBBLES_S,2.5,200,fixed_horizon,3,790.0,-3620.0,1,47,0.48936170212765956,748.0000000000018,-3661.999999999998,1,47,0.48936170212765956,15.914893617021315,8101,7601,500,1,0,0.010638297872340425,0,193.4375,200
demean_group_mean_loo,PEBBLES,PEBBLES_S,2.5,200,zero_cross,3,790.0,-3620.0,1,47,0.48936170212765956,748.0000000000018,-3661.999999999998,1,47,0.48936170212765956,15.914893617021315,8101,7601,500,1,0,0.010638297872340425,0,193.4375,200
demean_group_mean_loo,SLEEP_POD,SLEEP_POD_COTTON,3.0,50,fixed_horizon,3,890.0,0.0,1,60,0.5166666666666667,725.9999999999127,0.0,1,60,0.5166666666666667,12.099999999998545,2622,0,2622,24,19,0.35833333333333334,0,48.38709677419355,50
demean_group_mean_loo,SLEEP_POD,SLEEP_POD_COTTON,3.0,50,zero_cross,3,890.0,0.0,1,60,0.5166666666666667,725.9999999999127,0.0,1,60,0.5166666666666667,12.099999999998545,2622,0,2622,24,19,0.35833333333333334,0,48.38709677419355,50
demean_group_mean_loo,OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,3.0,50,fixed_horizon,3,720.0,0.0,1,2,0.5,720.0,0.0,1,2,0.5,360.0,63,0,63,0,0,0.0,0,25.0,50
demean_group_mean_loo,OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,3.0,50,zero_cross,3,720.0,0.0,1,2,0.5,720.0,0.0,1,2,0.5,360.0,63,0,63,0,0,0.0,0,25.0,50
demean_group_mean_loo,TRANSLATOR,TRANSLATOR_VOID_BLUE,3.0,500,fixed_horizon,3,720.0,0.0,1,10,0.4,713.9999999999782,0.0,1,10,0.4,71.39999999999782,4207,4207,0,3,1,0.2,0,416.6666666666667,500
demean_group_mean_loo,TRANSLATOR,TRANSLATOR_VOID_BLUE,3.0,500,zero_cross,3,720.0,0.0,1,10,0.4,713.9999999999782,0.0,1,10,0.4,71.39999999999782,4207,4207,0,3,1,0.2,0,416.6666666666667,500
demean_group_mean_loo,ROBOT,ROBOT_LAUNDRY,3.0,500,fixed_horizon,3,780.0,0.0,1,18,0.6111111111111112,646.0000000000036,0.0,1,18,0.6111111111111112,35.88888888888909,8023,8023,0,13,14,0.75,0,428.8,500
demean_group_mean_loo,ROBOT,ROBOT_LAUNDRY,3.0,500,zero_cross,3,780.0,0.0,1,18,0.6111111111111112,646.0000000000036,0.0,1,18,0.6111111111111112,35.88888888888909,8023,8023,0,13,14,0.75,0,428.8,500
demean_group_mean_loo,UV_VISOR,UV_VISOR_YELLOW,2.5,100,fixed_horizon,3,580.0,0.0,1,1,1.0,580.0,0.0,1,1,1.0,580.0,1,1,0,0,0,0.0,0,33.333333333333336,100
demean_group_mean_loo,UV_VISOR,UV_VISOR_YELLOW,2.5,100,zero_cross,3,580.0,0.0,1,1,1.0,580.0,0.0,1,1,1.0,580.0,1,1,0,0,0,0.0,0,33.333333333333336,100
demean_group_mean_loo,SLEEP_POD,SLEEP_POD_LAMB_WOOL,1.5,500,fixed_horizon,3,670.0,-4290.0,1,27,0.5555555555555556,578.9999999999418,-4325.000000000036,1,27,0.5555555555555556,21.44444444444229,11637,3044,8593,12,7,0.35185185185185186,0,482.14285714285717,500
demean_group_mean_loo,SLEEP_POD,SLEEP_POD_LAMB_WOOL,1.5,500,zero_cross,3,670.0,-4290.0,1,27,0.5555555555555556,578.9999999999418,-4325.000000000036,1,27,0.5555555555555556,21.44444444444229,11637,3044,8593,12,7,0.35185185185185186,0,482.14285714285717,500
demean_group_mean_loo,OXYGEN_SHAKE,OXYGEN_SHAKE_MORNING_BREATH,2.0,100,fixed_horizon,3,600.0,-870.0,1,66,0.5151515151515151,567.9999999999927,-902.0000000000073,1,66,0.5151515151515151,8.606060606060495,5888,3249,2639,0,1,0.007575757575757576,0,97.68656716417911,100
demean_group_mean_loo,OXYGEN_SHAKE,OXYGEN_SHAKE_MORNING_BREATH,2.0,100,zero_cross,3,600.0,-870.0,1,66,0.5151515151515151,567.9999999999927,-902.0000000000073,1,66,0.5151515151515151,8.606060606060495,5888,3249,2639,0,1,0.007575757575757576,0,97.68656716417911,100
demean_group_mean_loo,SNACKPACK,SNACKPACK_STRAWBERRY,3.0,100,fixed_horizon,3,620.0,0.0,1,51,0.5294117647058824,563.9999999999964,0.0,1,51,0.5294117647058824,11.058823529411693,4337,4337,0,0,1,0.00980392156862745,0,96.22641509433963,100
demean_group_mean_loo,SNACKPACK,SNACKPACK_STRAWBERRY,3.0,100,zero_cross,3,620.0,0.0,1,51,0.5294117647058824,563.9999999999964,0.0,1,51,0.5294117647058824,11.058823529411693,4337,4337,0,0,1,0.00980392156862745,0,96.22641509433963,100
demean_group_mean_loo,SLEEP_POD,SLEEP_POD_NYLON,2.0,50,fixed_horizon,3,770.0,0.0,2,110,0.5181818181818182,559.9999999998909,-170.00000000010914,1,110,0.5181818181818182,5.090909090908099,5292,14,5278,32,34,0.3,0,49.549549549549546,50
demean_group_mean_loo,SLEEP_POD,SLEEP_POD_NYLON,2.0,50,zero_cross,3,770.0,0.0,2,110,0.5181818181818182,559.9999999998909,-170.00000000010914,1,110,0.5181818181818182,5.090909090908099,5292,14,5278,32,34,0.3,0,49.549549549549546,50
demean_group_mean_loo,MICROCHIP,MICROCHIP_RECTANGLE,3.0,100,fixed_horizon,3,830.0,-1950.0,1,32,0.46875,556.9999999999436,-2187.000000000062,1,32,0.46875,17.406249999998238,2393,343,2050,29,29,0.90625,0,96.96969696969697,100
demean_group_mean_loo,MICROCHIP,MICROCHIP_RECTANGLE,3.0,100,zero_cross,3,830.0,-1950.0,1,32,0.46875,556.9999999999436,-2187.000000000062,1,32,0.46875,17.406249999998238,2393,343,2050,29,29,0.90625,0,96.96969696969697,100
demean_group_mean_loo,ROBOT,ROBOT_LAUNDRY,2.0,500,fixed_horizon,3,690.0,-2790.0,1,23,0.4782608695652174,541.0000000000036,-2918.9999999999964,1,23,0.4782608695652174,23.52173913043494,9804,9643,161,17,20,0.8043478260869565,0,477.3333333333333,500
demean_group_mean_loo,ROBOT,ROBOT_LAUNDRY,2.0,500,zero_cross,3,690.0,-2790.0,1,23,0.4782608695652174,541.0000000000036,-2918.9999999999964,1,23,0.4782608695652174,23.52173913043494,9804,9643,161,17,20,0.8043478260869565,0,477.3333333333333,500
demean_group_mean_loo,UV_VISOR,UV_VISOR_YELLOW,2.5,50,fixed_horizon,3,540.0,0.0,1,1,1.0,540.0,0.0,1,1,1.0,540.0,1,1,0,0,0,0.0,0,16.666666666666668,50
demean_group_mean_loo,UV_VISOR,UV_VISOR_YELLOW,2.5,50,zero_cross,3,540.0,0.0,1,1,1.0,540.0,0.0,1,1,1.0,540.0,1,1,0,0,0,0.0,0,16.666666666666668,50
demean_group_mean_loo,SNACKPACK,SNACKPACK_VANILLA,3.0,50,fixed_horizon,3,470.0,0.0,1,1,1.0,470.0,0.0,1,1,1.0,470.0,19,0,19,0,0,0.0,0,16.666666666666668,50
demean_group_mean_loo,SNACKPACK,SNACKPACK_VANILLA,3.0,50,zero_cross,3,470.0,0.0,1,1,1.0,470.0,0.0,1,1,1.0,470.0,19,0,19,0,0,0.0,0,16.666666666666668,50
demean_group_mean_loo,SLEEP_POD,SLEEP_POD_COTTON,2.0,100,fixed_horizon,3,560.0,-870.0,1,52,0.5192307692307693,455.99999999998545,-970.0,1,52,0.5,8.76923076923049,4469,163,4306,16,14,0.28846153846153844,0,98.11320754716981,100
demean_group_mean_loo,SLEEP_POD,SLEEP_POD_COTTON,2.0,100,zero_cross,3,560.0,-870.0,1,52,0.5192307692307693,455.99999999998545,-970.0,1,52,0.5,8.76923076923049,4469,163,4306,16,14,0.28846153846153844,0,98.11320754716981,100
demean_group_mean_loo,UV_VISOR,UV_VISOR_YELLOW,2.0,500,fixed_horizon,3,440.0,0.0,1,8,0.625,440.0,0.0,1,8,0.625,55.0,2175,2175,0,0,0,0.0,0,400.0,500
demean_group_mean_loo,UV_VISOR,UV_VISOR_YELLOW,2.0,500,zero_cross,3,440.0,0.0,1,8,0.625,440.0,0.0,1,8,0.625,55.0,2175,2175,0,0,0,0.0,0,400.0,500
demean_group_mean_loo,TRANSLATOR,TRANSLATOR_VOID_BLUE,2.5,100,fixed_horizon,3,510.0,0.0,1,61,0.5409836065573771,423.99999999996,0.0,1,61,0.5409836065573771,6.950819672130492,5771,5771,0,19,16,0.28688524590163933,0,96.82539682539682,100
demean_group_mean_loo,TRANSLATOR,TRANSLATOR_VOID_BLUE,2.5,100,zero_cross,3,510.0,0.0,1,61,0.5409836065573771,423.99999999996,0.0,1,61,0.5409836065573771,6.950819672130492,5771,5771,0,19,16,0.28688524590163933,0,96.82539682539682,100
demean_group_mean_loo,SLEEP_POD,SLEEP_POD_NYLON,2.5,100,fixed_horizon,3,510.0,0.0,1,44,0.5454545454545454,398.99999999999636,0.0,1,44,0.5454545454545454,9.068181818181735,4053,0,4053,14,14,0.3181818181818182,0,95.65217391304348,100
demean_group_mean_loo,SLEEP_POD,SLEEP_POD_NYLON,2.5,100,zero_cross,3,510.0,0.0,1,44,0.5454545454545454,398.99999999999636,0.0,1,44,0.5454545454545454,9.068181818181735,4053,0,4053,14,14,0.3181818181818182,0,95.65217391304348,100
demean_group_mean_loo,TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,2.0,50,fixed_horizon,3,550.0,-360.0,1,84,0.5119047619047619,345.9999999999309,-446.00000000004,1,84,0.5119047619047619,4.119047619046796,3463,1090,2373,26,33,0.35119047619047616,0,49.411764705882355,50
demean_group_mean_loo,TRANSLATOR,TRANSLATOR_ECLIPSE_CHARCOAL,2.0,50,zero_cross,3,550.0,-360.0,1,84,0.5119047619047619,345.9999999999309,-446.00000000004,1,84,0.5119047619047619,4.119047619046796,3463,1090,2373,26,33,0.35119047619047616,0,49.411764705882355,50
demean_group_mean_loo,TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,3.0,100,fixed_horizon,3,380.0,0.0,1,26,0.5769230769230769,336.9999999999709,0.0,1,26,0.5769230769230769,12.961538461537343,2485,0,2485,9,9,0.34615384615384615,0,92.85714285714286,100
demean_group_mean_loo,TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,3.0,100,zero_cross,3,380.0,0.0,1,26,0.5769230769230769,336.9999999999709,0.0,1,26,0.5769230769230769,12.961538461537343,2485,0,2485,9,9,0.34615384615384615,0,92.85714285714286,100
demean_group_mean_loo,PANEL,PANEL_4X4,2.5,500,fixed_horizon,3,330.0,0.0,1,6,0.5,325.0,0.0,1,6,0.5,54.166666666666664,2718,0,2718,2,1,0.25,0,375.0,500
demean_group_mean_loo,PANEL,PANEL_4X4,2.5,500,zero_cross,3,330.0,0.0,1,6,0.5,325.0,0.0,1,6,0.5,54.166666666666664,2718,0,2718,2,1,0.25,0,375.0,500
demean_group_mean_loo,TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,2.5,100,fixed_horizon,3,390.0,-310.0,1,29,0.4827586206896552,310.99999999994907,-389.00000000005093,1,29,0.4827586206896552,10.724137931032727,2789,3,2786,11,7,0.3103448275862069,0,94.33333333333333,100
demean_group_mean_loo,TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,2.5,100,zero_cross,3,390.0,-310.0,1,29,0.4827586206896552,310.99999999994907,-389.00000000005093,1,29,0.4827586206896552,10.724137931032727,2789,3,2786,11,7,0.3103448275862069,0,94.33333333333333,100
demean_group_mean_loo,UV_VISOR,UV_VISOR_ORANGE,2.0,100,fixed_horizon,3,600.0,-620.0,1,80,0.525,280.99999999998545,-763.9999999999964,1,80,0.525,3.512499999999818,7369,4090,3279,3,5,0.05,0,98.76543209876543,100
demean_group_mean_loo,UV_VISOR,UV_VISOR_ORANGE,2.0,100,zero_cross,3,600.0,-620.0,1,80,0.525,280.99999999998545,-763.9999999999964,1,80,0.525,3.512499999999818,7369,4090,3279,3,5,0.05,0,98.76543209876543,100
demean_group_mean_loo,MICROCHIP,MICROCHIP_RECTANGLE,3.0,50,fixed_horizon,3,710.0,-2880.0,1,60,0.5166666666666667,223.0000000000382,-3298.99999999996,1,60,0.5,3.716666666667303,2393,343,2050,55,59,0.95,0,49.18032786885246,50
demean_group_mean_loo,MICROCHIP,MICROCHIP_RECTANGLE,3.0,50,zero_cross,3,710.0,-2880.0,1,60,0.5166666666666667,223.0000000000382,-3298.99999999996,1,60,0.5,3.716666666667303,2393,343,2050,55,59,0.95,0,49.18032786885246,50
demean_group_mean_loo,PEBBLES,PEBBLES_M,2.5,200,fixed_horizon,3,210.0,0.0,1,3,0.3333333333333333,210.0,0.0,1,3,0.3333333333333333,70.0,542,542,0,0,0,0.0,0,120.0,200
demean_group_mean_loo,PEBBLES,PEBBLES_M,2.5,200,zero_cross,3,210.0,0.0,1,3,0.3333333333333333,210.0,0.0,1,3,0.3333333333333333,70.0,542,542,0,0,0,0.0,0,120.0,200
demean_group_mean_loo,SNACKPACK,SNACKPACK_STRAWBERRY,2.0,200,fixed_horizon,3,230.0,-1690.0,1,59,0.5254237288135594,185.0,-1735.0,1,59,0.5254237288135594,3.135593220338983,10041,7312,2729,1,0,0.00847457627118644,0,195.11666666666667,200
demean_group_mean_loo,SNACKPACK,SNACKPACK_STRAWBERRY,2.0,200,zero_cross,3,230.0,-1690.0,1,59,0.5254237288135594,185.0,-1735.0,1,59,0.5254237288135594,3.135593220338983,10041,7312,2729,1,0,0.00847457627118644,0,195.11666666666667,200
demean_group_mean_loo,SNACKPACK,SNACKPACK_VANILLA,2.5,50,fixed_horizon,3,270.0,0.0,2,24,0.5,158.0000000000109,-51.999999999989086,1,24,0.5,6.583333333333788,743,463,280,0,2,0.041666666666666664,0,48.0,50
demean_group_mean_loo,SNACKPACK,SNACKPACK_VANILLA,2.5,50,zero_cross,3,270.0,0.0,2,24,0.5,158.0000000000109,-51.999999999989086,1,24,0.5,6.583333333333788,743,463,280,0,2,0.041666666666666664,0,48.0,50
demean_group_mean_loo,OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3.0,100,fixed_horizon,3,90.0,-590.0,1,33,0.5151515151515151,90.0,-590.0,1,33,0.5151515151515151,2.727272727272727,3167,2293,874,0,0,0.0,0,97.05882352941177,100
demean_group_mean_loo,OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,3.0,100,zero_cross,3,90.0,-590.0,1,33,0.5151515151515151,90.0,-590.0,1,33,0.5151515151515151,2.727272727272727,3167,2293,874,0,0,0.0,0,97.05882352941177,100
demean_group_mean_loo,OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,2.5,100,fixed_horizon,3,30.0,0.0,1,7,0.42857142857142855,30.0,0.0,1,7,0.42857142857142855,4.285714285714286,589,0,589,0,0,0.0,0,77.77777777777777,100
demean_group_mean_loo,OXYGEN_SHAKE,OXYGEN_SHAKE_EVENING_BREATH,2.5,100,zero_cross,3,30.0,0.0,1,7,0.42857142857142855,30.0,0.0,1,7,0.42857142857142855,4.285714285714286,589,0,589,0,0,0.0,0,77.77777777777777,100
demean_group_mean_loo,OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2.5,100,fixed_horizon,3,70.0,-4490.0,1,66,0.5606060606060606,25.0,-4535.0,1,66,0.5606060606060606,0.3787878787878788,5667,2652,3015,0,1,0.007575757575757576,0,97.35820895522389,100
demean_group_mean_loo,OXYGEN_SHAKE,OXYGEN_SHAKE_GARLIC,2.5,100,zero_cross,3,70.0,-4490.0,1,66,0.5606060606060606,25.0,-4535.0,1,66,0.5606060606060606,0.3787878787878788,5667,2652,3015,0,1,0.007575757575757576,0,97.35820895522389,100
demean_group_mean_loo,ROBOT,ROBOT_IRONING,1.5,50,fixed_horizon,3,1430.0,-3700.0,1,250,0.476,-1.0000000000673026,-4996.000000000013,1,250,0.476,-0.00400000000026921,11938,7620,4318,165,169,0.668,0,49.75298804780876,50
demean_group_mean_loo,ROBOT,ROBOT_IRONING,1.5,50,zero_cross,3,1430.0,-3700.0,1,250,0.476,-1.0000000000673026,-4996.000000000013,1,250,0.476,-0.00400000000026921,11938,7620,4318,165,169,0.668,0,49.75298804780876,50
demean_group_mean_loo,SNACKPACK,SNACKPACK_PISTACHIO,1.5,500,fixed_horizon,3,-30.0,-2750.0,1,28,0.42857142857142855,-30.0,-2750.0,1,28,0.42857142857142855,-1.0714285714285714,11188,3638,7550,0,0,0.0,0,481.2413793103448,500
demean_group_mean_loo,SNACKPACK,SNACKPACK_PISTACHIO,1.5,500,zero_cross,3,-30.0,-2750.0,1,28,0.42857142857142855,-30.0,-2750.0,1,28,0.42857142857142855,-1.0714285714285714,11188,3638,7550,0,0,0.0,0,481.2413793103448,500
demean_group_mean_loo,PANEL,PANEL_4X4,1.5,100,fixed_horizon,3,150.0,-170.0,1,76,0.5,-52.000000000098225,-310.00000000007276,1,76,0.5,-0.6842105263170819,6913,2615,4298,32,22,0.35526315789473684,0,98.27272727272727,100
demean_group_mean_loo,PANEL,PANEL_4X4,1.5,100,zero_cross,3,150.0,-170.0,1,76,0.5,-52.000000000098225,-310.00000000007276,1,76,0.5,-0.6842105263170819,6913,2615,4298,32,22,0.35526315789473684,0,98.27272727272727,100
demean_group_mean_loo,SNACKPACK,SNACKPACK_RASPBERRY,2.5,50,fixed_horizon,3,-70.0,-430.0,1,7,0.5714285714285714,-70.0,-430.0,1,7,0.5714285714285714,-10.0,280,1,279,0,0,0.0,0,43.75,50
demean_group_mean_loo,SNACKPACK,SNACKPACK_RASPBERRY,2.5,50,zero_cross,3,-70.0,-430.0,1,7,0.5714285714285714,-70.0,-430.0,1,7,0.5714285714285714,-10.0,280,1,279,0,0,0.0,0,43.75,50
demean_group_mean_loo,GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,1.5,100,fixed_horizon,3,-60.0,-440.0,1,118,0.4915254237288136,-156.9999999999891,-487.9999999999927,1,118,0.4915254237288136,-1.3305084745761786,10584,6854,3730,2,0,0.00847457627118644,0,99.15966386554622,100
demean_group_mean_loo,GALAXY_SOUNDS,GALAXY_SOUNDS_DARK_MATTER,1.5,100,zero_cross,3,-60.0,-440.0,1,118,0.4915254237288136,-156.9999999999891,-487.9999999999927,1,118,0.4915254237288136,-1.3305084745761786,10584,6854,3730,2,0,0.00847457627118644,0,99.15966386554622,100
demean_group_mean_loo,SLEEP_POD,SLEEP_POD_POLYESTER,2.0,50,fixed_horizon,3,120.0,-340.0,1,126,0.5317460317460317,-203.00000000013824,-663.0000000001382,1,126,0.5238095238095238,-1.6111111111122083,6323,6322,1,38,40,0.30952380952380953,0,49.60629921259842,50
demean_group_mean_loo,SLEEP_POD,SLEEP_POD_POLYESTER,2.0,50,zero_cross,3,120.0,-340.0,1,126,0.5317460317460317,-203.00000000013824,-663.0000000001382,1,126,0.5238095238095238,-1.6111111111122083,6323,6322,1,38,40,0.30952380952380953,0,49.60629921259842,50
demean_group_mean_loo,PANEL,PANEL_1X2,2.0,100,fixed_horizon,3,-140.0,-5480.0,1,74,0.44594594594594594,-223.99999999999636,-5563.999999999996,1,74,0.44594594594594594,-3.027027027026978,6459,6254,205,1,2,0.02027027027027027,0,98.66666666666667,100
demean_group_mean_loo,PANEL,PANEL_1X2,2.0,100,zero_cross,3,-140.0,-5480.0,1,74,0.44594594594594594,-223.99999999999636,-5563.999999999996,1,74,0.44594594594594594,-3.027027027026978,6459,6254,205,1,2,0.02027027027027027,0,98.66666666666667,100
demean_group_mean_loo,PEBBLES,PEBBLES_S,2.5,100,fixed_horizon,3,-260.0,-5090.0,1,87,0.5057471264367817,-260.0,-5090.0,1,87,0.5057471264367817,-2.9885057471264367,8101,7601,500,0,0,0.0,0,98.3409090909091,100
demean_group_mean_loo,PEBBLES,PEBBLES_S,2.5,100,zero_cross,3,-260.0,-5090.0,1,87,0.5057471264367817,-260.0,-5090.0,1,87,0.5057471264367817,-2.9885057471264367,8101,7601,500,0,0,0.0,0,98.3409090909091,100
demean_group_mean_loo,SNACKPACK,SNACKPACK_PISTACHIO,1.5,200,fixed_horizon,3,-420.0,-3600.0,1,64,0.4375,-420.0,-3600.0,1,64,0.4375,-6.5625,11188,3638,7550,0,0,0.0,0,196.1076923076923,200
demean_group_mean_loo,SNACKPACK,SNACKPACK_PISTACHIO,1.5,200,zero_cross,3,-420.0,-3600.0,1,64,0.4375,-420.0,-3600.0,1,64,0.4375,-6.5625,11188,3638,7550,0,0,0.0,0,196.1076923076923,200
demean_group_mean_loo,SNACKPACK,SNACKPACK_CHOCOLATE,2.5,100,fixed_horizon,3,-490.0,-1670.0,1,37,0.43243243243243246,-490.0,-1670.0,1,37,0.43243243243243246,-13.243243243243244,3140,2814,326,0,0,0.0,0,97.36842105263158,100
demean_group_mean_loo,SNACKPACK,SNACKPACK_CHOCOLATE,2.5,100,zero_cross,3,-490.0,-1670.0,1,37,0.43243243243243246,-490.0,-1670.0,1,37,0.43243243243243246,-13.243243243243244,3140,2814,326,0,0,0.0,0,97.36842105263158,100
demean_group_mean_loo,TRANSLATOR,TRANSLATOR_SPACE_GRAY,2.0,200,fixed_horizon,3,-470.0,-5160.0,1,48,0.5,-526.0000000000582,-5207.000000000044,1,48,0.5,-10.958333333334545,7736,6617,1119,9,15,0.25,0,195.6326530612245,200
demean_group_mean_loo,TRANSLATOR,TRANSLATOR_SPACE_GRAY,2.0,200,zero_cross,3,-470.0,-5160.0,1,48,0.5,-526.0000000000582,-5207.000000000044,1,48,0.5,-10.958333333334545,7736,6617,1119,9,15,0.25,0,195.6326530612245,200
demean_group_mean_loo,ROBOT,ROBOT_DISHES,2.5,500,fixed_horizon,3,-460.0,-10710.0,1,25,0.56,-703.99999999996,-10930.999999999949,1,25,0.56,-28.159999999998398,9758,802,8956,23,24,0.94,0,464.7692307692308,500
demean_group_mean_loo,ROBOT,ROBOT_DISHES,2.5,500,zero_cross,3,-460.0,-10710.0,1,25,0.56,-703.99999999996,-10930.999999999949,1,25,0.56,-28.159999999998398,9758,802,8956,23,24,0.94,0,464.7692307692308,500
demean_group_mean_loo,SNACKPACK,SNACKPACK_PISTACHIO,2.5,100,fixed_horizon,3,-870.0,-1980.0,1,47,0.425531914893617,-870.0,-1980.0,1,47,0.425531914893617,-18.51063829787234,3674,1228,2446,0,0,0.0,0,96.8125,100
demean_group_mean_loo,SNACKPACK,SNACKPACK_PISTACHIO,2.5,100,zero_cross,3,-870.0,-1980.0,1,47,0.425531914893617,-870.0,-1980.0,1,47,0.425531914893617,-18.51063829787234,3674,1228,2446,0,0,0.0,0,96.8125,100
