group,target,test_day,center_mode,threshold,horizon,pnl,trades,wins,avg_hold,sigma_train
MICROCHIP,MICROCHIP_RECTANGLE,3,open500,3.0,200,0.0,0,0,0.0,336.320203920007
MICROCHIP,MICROCHIP_RECTANGLE,3,open500,3.0,500,0.0,0,0,0.0,336.320203920007
MICROCHIP,MICROCHIP_RECTANGLE,3,rolling200,1.5,50,0.0,0,0,0.0,336.320203920007
MICROCHIP,MICROCHIP_RECTANGLE,3,rolling200,1.5,100,0.0,0,0,0.0,336.320203920007
MICROCHIP,MICROCHIP_RECTANGLE,3,rolling200,1.5,200,0.0,0,0,0.0,336.320203920007
MICROCHIP,MICROCHIP_RECTANGLE,3,rolling200,1.5,500,0.0,0,0,0.0,336.320203920007
MICROCHIP,MICROCHIP_RECTANGLE,3,rolling200,2.0,50,0.0,0,0,0.0,336.320203920007
MICROCHIP,MICROCHIP_RECTANGLE,3,rolling200,2.0,100,0.0,0,0,0.0,336.320203920007
MICROCHIP,MICROCHIP_RECTANGLE,3,rolling200,2.0,200,0.0,0,0,0.0,336.320203920007
MICROCHIP,MICROCHIP_RECTANGLE,3,rolling200,2.0,500,0.0,0,0,0.0,336.320203920007
MICROCHIP,MICROCHIP_RECTANGLE,3,rolling200,2.5,50,0.0,0,0,0.0,336.320203920007
MICROCHIP,MICROCHIP_RECTANGLE,3,rolling200,2.5,100,0.0,0,0,0.0,336.320203920007
MICROCHIP,MICROCHIP_RECTANGLE,3,rolling200,2.5,200,0.0,0,0,0.0,336.320203920007
MICROCHIP,MICROCHIP_RECTANGLE,3,rolling200,2.5,500,0.0,0,0,0.0,336.320203920007
MICROCHIP,MICROCHIP_RECTANGLE,3,rolling200,3.0,50,0.0,0,0,0.0,336.320203920007
MICROCHIP,MICROCHIP_RECTANGLE,3,rolling200,3.0,100,0.0,0,0,0.0,336.320203920007
MICROCHIP,MICROCHIP_RECTANGLE,3,rolling200,3.0,200,0.0,0,0,0.0,336.320203920007
MICROCHIP,MICROCHIP_RECTANGLE,3,rolling200,3.0,500,0.0,0,0,0.0,336.320203920007
MICROCHIP,MICROCHIP_RECTANGLE,3,rolling500,1.5,50,0.0,0,0,0.0,336.320203920007
MICROCHIP,MICROCHIP_RECTANGLE,3,rolling500,1.5,100,0.0,0,0,0.0,336.320203920007
MICROCHIP,MICROCHIP_RECTANGLE,3,rolling500,1.5,200,0.0,0,0,0.0,336.320203920007
MICROCHIP,MICROCHIP_RECTANGLE,3,rolling500,1.5,500,0.0,0,0,0.0,336.320203920007
MICROCHIP,MICROCHIP_RECTANGLE,3,rolling500,2.0,50,0.0,0,0,0.0,336.320203920007
MICROCHIP,MICROCHIP_RECTANGLE,3,rolling500,2.0,100,0.0,0,0,0.0,336.320203920007
MICROCHIP,MICROCHIP_RECTANGLE,3,rolling500,2.0,200,0.0,0,0,0.0,336.320203920007
MICROCHIP,MICROCHIP_RECTANGLE,3,rolling500,2.0,500,0.0,0,0,0.0,336.320203920007
MICROCHIP,MICROCHIP_RECTANGLE,3,rolling500,2.5,50,0.0,0,0,0.0,336.320203920007
MICROCHIP,MICROCHIP_RECTANGLE,3,rolling500,2.5,100,0.0,0,0,0.0,336.320203920007
MICROCHIP,MICROCHIP_RECTANGLE,3,rolling500,2.5,200,0.0,0,0,0.0,336.320203920007
MICROCHIP,MICROCHIP_RECTANGLE,3,rolling500,2.5,500,0.0,0,0,0.0,336.320203920007
MICROCHIP,MICROCHIP_RECTANGLE,3,rolling500,3.0,50,0.0,0,0,0.0,336.320203920007
MICROCHIP,MICROCHIP_RECTANGLE,3,rolling500,3.0,100,0.0,0,0,0.0,336.320203920007
MICROCHIP,MICROCHIP_RECTANGLE,3,rolling500,3.0,200,0.0,0,0,0.0,336.320203920007
MICROCHIP,MICROCHIP_RECTANGLE,3,rolling500,3.0,500,0.0,0,0,0.0,336.320203920007
MICROCHIP,MICROCHIP_RECTANGLE,4,raw,1.5,50,-970.0,91,44,49.59340659340659,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,raw,1.5,100,130.0,47,23,99.29787234042553,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,raw,1.5,200,6750.0,26,16,194.8846153846154,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,raw,1.5,500,12150.0,13,8,466.6923076923077,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,raw,2.0,50,-5720.0,77,33,50.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,raw,2.0,100,-1790.0,40,21,100.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,raw,2.0,200,30.0,21,12,200.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,raw,2.0,500,-960.0,9,3,500.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,raw,2.5,50,-5680.0,69,33,50.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,raw,2.5,100,-6330.0,36,17,100.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,raw,2.5,200,-2860.0,18,9,200.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,raw,2.5,500,-540.0,8,3,500.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,raw,3.0,50,-1560.0,47,23,50.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,raw,3.0,100,550.0,27,14,100.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,raw,3.0,200,-870.0,14,9,200.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,raw,3.0,500,580.0,7,4,500.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,open100,1.5,50,-3430.0,81,42,50.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,open100,1.5,100,2490.0,43,19,100.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,open100,1.5,200,2470.0,24,14,200.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,open100,1.5,500,2670.0,11,5,500.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,open100,2.0,50,-2100.0,69,36,50.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,open100,2.0,100,-5200.0,36,18,100.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,open100,2.0,200,-2070.0,18,9,200.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,open100,2.0,500,-850.0,8,3,500.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,open100,2.5,50,530.0,43,21,50.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,open100,2.5,100,-2040.0,24,10,100.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,open100,2.5,200,-980.0,13,8,200.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,open100,2.5,500,430.0,6,3,500.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,open100,3.0,50,170.0,25,11,50.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,open100,3.0,100,1980.0,14,6,100.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,open100,3.0,200,2360.0,8,5,200.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,open100,3.0,500,3250.0,4,3,500.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,open500,1.5,50,-40.0,96,50,50.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,open500,1.5,100,4170.0,52,28,100.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,open500,1.5,200,8580.0,28,15,200.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,open500,1.5,500,15850.0,14,8,499.7857142857143,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,open500,2.0,50,640.0,49,25,50.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,open500,2.0,100,2150.0,30,16,100.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,open500,2.0,200,1600.0,17,11,200.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,open500,2.0,500,3970.0,9,5,500.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,open500,2.5,50,800.0,26,13,50.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,open500,2.5,100,2380.0,15,7,100.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,open500,2.5,200,2310.0,8,5,200.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,open500,2.5,500,2130.0,4,3,500.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,open500,3.0,50,5480.0,16,10,50.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,open500,3.0,100,3810.0,9,5,100.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,open500,3.0,200,4510.0,5,3,200.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,open500,3.0,500,3370.0,2,1,500.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,rolling200,1.5,50,0.0,0,0,0.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,rolling200,1.5,100,0.0,0,0,0.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,rolling200,1.5,200,0.0,0,0,0.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,rolling200,1.5,500,0.0,0,0,0.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,rolling200,2.0,50,0.0,0,0,0.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,rolling200,2.0,100,0.0,0,0,0.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,rolling200,2.0,200,0.0,0,0,0.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,rolling200,2.0,500,0.0,0,0,0.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,rolling200,2.5,50,0.0,0,0,0.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,rolling200,2.5,100,0.0,0,0,0.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,rolling200,2.5,200,0.0,0,0,0.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,rolling200,2.5,500,0.0,0,0,0.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,rolling200,3.0,50,0.0,0,0,0.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,rolling200,3.0,100,0.0,0,0,0.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,rolling200,3.0,200,0.0,0,0,0.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,rolling200,3.0,500,0.0,0,0,0.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,rolling500,1.5,50,720.0,4,3,50.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,rolling500,1.5,100,2330.0,3,2,100.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,rolling500,1.5,200,4420.0,3,2,200.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,rolling500,1.5,500,7700.0,3,3,500.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,rolling500,2.0,50,0.0,0,0,0.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,rolling500,2.0,100,0.0,0,0,0.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,rolling500,2.0,200,0.0,0,0,0.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,rolling500,2.0,500,0.0,0,0,0.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,rolling500,2.5,50,0.0,0,0,0.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,rolling500,2.5,100,0.0,0,0,0.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,rolling500,2.5,200,0.0,0,0,0.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,rolling500,2.5,500,0.0,0,0,0.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,rolling500,3.0,50,0.0,0,0,0.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,rolling500,3.0,100,0.0,0,0,0.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,rolling500,3.0,200,0.0,0,0,0.0,272.7016277509623
MICROCHIP,MICROCHIP_RECTANGLE,4,rolling500,3.0,500,0.0,0,0,0.0,272.7016277509623
ROBOT,ROBOT_IRONING,2,raw,1.5,50,-290.0,103,52,50.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,raw,1.5,100,1750.0,54,27,100.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,raw,1.5,200,2960.0,29,18,200.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,raw,1.5,500,3600.0,12,7,500.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,raw,2.0,50,4010.0,66,36,50.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,raw,2.0,100,2840.0,35,17,100.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,raw,2.0,200,4210.0,19,10,200.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,raw,2.0,500,2940.0,10,5,500.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,raw,2.5,50,1750.0,46,26,50.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,raw,2.5,100,3370.0,24,15,100.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,raw,2.5,200,5600.0,13,7,200.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,raw,2.5,500,2720.0,6,4,500.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,raw,3.0,50,360.0,30,13,50.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,raw,3.0,100,1600.0,16,9,100.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,raw,3.0,200,1060.0,9,5,200.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,raw,3.0,500,1760.0,4,3,500.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,open100,1.5,50,-8570.0,103,48,49.79611650485437,294.77257801813033
ROBOT,ROBOT_IRONING,2,open100,1.5,100,-2300.0,53,28,98.69811320754717,294.77257801813033
ROBOT,ROBOT_IRONING,2,open100,1.5,200,480.0,28,16,194.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,open100,1.5,500,2130.0,12,6,477.75,294.77257801813033
ROBOT,ROBOT_IRONING,2,open100,2.0,50,-7530.0,96,44,49.791666666666664,294.77257801813033
ROBOT,ROBOT_IRONING,2,open100,2.0,100,-4420.0,49,25,98.57142857142857,294.77257801813033
ROBOT,ROBOT_IRONING,2,open100,2.0,200,-620.0,25,11,198.88,294.77257801813033
ROBOT,ROBOT_IRONING,2,open100,2.0,500,1010.0,11,7,470.1818181818182,294.77257801813033
ROBOT,ROBOT_IRONING,2,open100,2.5,50,-3430.0,83,37,50.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,open100,2.5,100,-2350.0,43,20,100.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,open100,2.5,200,1820.0,23,12,200.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,open100,2.5,500,4250.0,10,6,500.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,open100,3.0,50,-1970.0,66,34,50.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,open100,3.0,100,-2410.0,34,16,100.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,open100,3.0,200,-880.0,18,10,200.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,open100,3.0,500,1020.0,8,4,500.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,open500,1.5,50,-3630.0,110,50,49.945454545454545,294.77257801813033
ROBOT,ROBOT_IRONING,2,open500,1.5,100,-250.0,57,25,99.94736842105263,294.77257801813033
ROBOT,ROBOT_IRONING,2,open500,1.5,200,1380.0,31,15,196.70967741935485,294.77257801813033
ROBOT,ROBOT_IRONING,2,open500,1.5,500,2490.0,14,9,482.07142857142856,294.77257801813033
ROBOT,ROBOT_IRONING,2,open500,2.0,50,-9250.0,99,46,49.72727272727273,294.77257801813033
ROBOT,ROBOT_IRONING,2,open500,2.0,100,-3670.0,51,22,98.52941176470588,294.77257801813033
ROBOT,ROBOT_IRONING,2,open500,2.0,200,-2650.0,26,14,193.30769230769232,294.77257801813033
ROBOT,ROBOT_IRONING,2,open500,2.0,500,310.0,11,6,475.1818181818182,294.77257801813033
ROBOT,ROBOT_IRONING,2,open500,2.5,50,-5630.0,91,44,50.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,open500,2.5,100,-3590.0,47,23,100.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,open500,2.5,200,-1140.0,24,10,200.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,open500,2.5,500,2890.0,10,6,500.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,open500,3.0,50,-5620.0,73,32,50.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,open500,3.0,100,-4090.0,37,18,100.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,open500,3.0,200,-3140.0,19,11,200.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,open500,3.0,500,-1280.0,8,4,500.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,rolling200,1.5,50,0.0,0,0,0.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,rolling200,1.5,100,0.0,0,0,0.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,rolling200,1.5,200,0.0,0,0,0.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,rolling200,1.5,500,0.0,0,0,0.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,rolling200,2.0,50,0.0,0,0,0.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,rolling200,2.0,100,0.0,0,0,0.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,rolling200,2.0,200,0.0,0,0,0.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,rolling200,2.0,500,0.0,0,0,0.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,rolling200,2.5,50,0.0,0,0,0.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,rolling200,2.5,100,0.0,0,0,0.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,rolling200,2.5,200,0.0,0,0,0.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,rolling200,2.5,500,0.0,0,0,0.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,rolling200,3.0,50,0.0,0,0,0.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,rolling200,3.0,100,0.0,0,0,0.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,rolling200,3.0,200,0.0,0,0,0.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,rolling200,3.0,500,0.0,0,0,0.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,rolling500,1.5,50,-260.0,1,0,50.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,rolling500,1.5,100,-160.0,1,0,100.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,rolling500,1.5,200,-1170.0,1,0,200.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,rolling500,1.5,500,-3570.0,1,0,500.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,rolling500,2.0,50,0.0,0,0,0.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,rolling500,2.0,100,0.0,0,0,0.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,rolling500,2.0,200,0.0,0,0,0.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,rolling500,2.0,500,0.0,0,0,0.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,rolling500,2.5,50,0.0,0,0,0.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,rolling500,2.5,100,0.0,0,0,0.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,rolling500,2.5,200,0.0,0,0,0.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,rolling500,2.5,500,0.0,0,0,0.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,rolling500,3.0,50,0.0,0,0,0.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,rolling500,3.0,100,0.0,0,0,0.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,rolling500,3.0,200,0.0,0,0,0.0,294.77257801813033
ROBOT,ROBOT_IRONING,2,rolling500,3.0,500,0.0,0,0,0.0,294.77257801813033
ROBOT,ROBOT_IRONING,3,raw,1.5,50,16230.0,109,61,50.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,raw,1.5,100,19630.0,58,36,100.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,raw,1.5,200,20930.0,31,22,200.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,raw,1.5,500,20020.0,14,12,500.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,raw,2.0,50,10880.0,84,47,50.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,raw,2.0,100,14550.0,43,32,100.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,raw,2.0,200,18140.0,23,20,200.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,raw,2.0,500,15790.0,11,9,500.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,raw,2.5,50,9600.0,61,37,50.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,raw,2.5,100,12720.0,34,23,100.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,raw,2.5,200,13030.0,19,12,200.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,raw,2.5,500,13700.0,8,8,500.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,raw,3.0,50,8230.0,29,20,50.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,raw,3.0,100,8910.0,16,11,100.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,raw,3.0,200,10870.0,10,8,200.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,raw,3.0,500,12150.0,4,4,500.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,open100,1.5,50,9190.0,127,69,50.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,open100,1.5,100,15430.0,67,38,100.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,open100,1.5,200,17850.0,35,25,200.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,open100,1.5,500,18060.0,16,13,500.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,open100,2.0,50,16260.0,99,61,50.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,open100,2.0,100,18050.0,53,35,100.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,open100,2.0,200,18960.0,29,21,200.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,open100,2.0,500,22590.0,14,12,500.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,open100,2.5,50,10820.0,78,43,50.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,open100,2.5,100,13430.0,41,27,100.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,open100,2.5,200,18230.0,22,16,200.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,open100,2.5,500,15770.0,10,9,500.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,open100,3.0,50,9800.0,52,32,50.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,open100,3.0,100,12810.0,28,22,100.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,open100,3.0,200,14670.0,14,11,200.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,open100,3.0,500,12430.0,6,6,500.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,open500,1.5,50,12860.0,92,51,50.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,open500,1.5,100,19220.0,50,35,100.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,open500,1.5,200,19460.0,27,20,200.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,open500,1.5,500,20090.0,13,11,500.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,open500,2.0,50,10990.0,70,41,50.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,open500,2.0,100,12770.0,36,23,100.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,open500,2.0,200,14150.0,20,13,200.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,open500,2.0,500,15300.0,10,9,500.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,open500,2.5,50,11920.0,47,33,50.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,open500,2.5,100,13370.0,26,21,100.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,open500,2.5,200,15560.0,14,12,200.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,open500,2.5,500,13330.0,6,6,500.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,open500,3.0,50,8330.0,19,15,50.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,open500,3.0,100,10830.0,12,9,100.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,open500,3.0,200,9650.0,7,5,200.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,open500,3.0,500,11650.0,4,4,500.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,rolling200,1.5,50,0.0,0,0,0.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,rolling200,1.5,100,0.0,0,0,0.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,rolling200,1.5,200,0.0,0,0,0.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,rolling200,1.5,500,0.0,0,0,0.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,rolling200,2.0,50,0.0,0,0,0.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,rolling200,2.0,100,0.0,0,0,0.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,rolling200,2.0,200,0.0,0,0,0.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,rolling200,2.0,500,0.0,0,0,0.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,rolling200,2.5,50,0.0,0,0,0.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,rolling200,2.5,100,0.0,0,0,0.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,rolling200,2.5,200,0.0,0,0,0.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,rolling200,2.5,500,0.0,0,0,0.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,rolling200,3.0,50,0.0,0,0,0.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,rolling200,3.0,100,0.0,0,0,0.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,rolling200,3.0,200,0.0,0,0,0.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,rolling200,3.0,500,0.0,0,0,0.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,rolling500,1.5,50,2500.0,3,3,50.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,rolling500,1.5,100,2500.0,3,2,100.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,rolling500,1.5,200,3210.0,3,3,200.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,rolling500,1.5,500,3400.0,3,3,500.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,rolling500,2.0,50,0.0,0,0,0.0,359.35037311024143
ROBOT,ROBOT_IRONING,3,rolling500,2.0,100,0.0,0,0,0.0,359.35037311024143
