split,product,group,side,horizon,corr,top5_count,top5_edge,top5_win,top5_pred,all_edge,rank_score
d2_to_d3,OXYGEN_SHAKE_MORNING_BREATH,OXYGEN,long,500,0.20033047842339322,41,-3.97560977935791,0.4878048780487805,161.6880340576172,-89.10228729248047,-1.9393218435892243
d2_to_d3,SNACKPACK_RASPBERRY,SNACKPACK,short,10,0.06516173611127515,41,-6.512195110321045,0.3170731707317073,-12.245342254638672,-16.24669075012207,-2.0648423520530144
d2_to_d3,ROBOT_LAUNDRY,ROBOT,long,10,0.003266813267450519,41,-5.658536434173584,0.3902439024390244,-3.0933961868286133,-7.5439229011535645,-2.2082093401653013
d2_to_d3,GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY,short,10,0.02077673031110362,41,-7.097560882568359,0.3170731707317073,-11.403336524963379,-15.880866050720215,-2.2504461334972845
d2_to_d3,UV_VISOR_ORANGE,UV,long,10,0.011876381885257737,41,-5.878048896789551,0.3902439024390244,-9.605836868286133,-12.95667839050293,-2.2938727402105563
d2_to_d3,SNACKPACK_VANILLA,SNACKPACK,long,200,0.22503241933014118,41,-5.5853657722473145,0.4146341463414634,22.45429229736328,-13.935017585754395,-2.3158833689805935
d2_to_d3,ROBOT_MOPPING,ROBOT,long,10,0.0318696508291817,41,-6.487804889678955,0.36585365853658536,-5.200333595275879,-5.570396900177002,-2.3735871547605933
d2_to_d3,ROBOT_DISHES,ROBOT,long,50,0.09185351296669073,41,-5.439024448394775,0.43902439024390244,0.8170819282531738,-5.444043159484863,-2.387864391978194
d2_to_d3,PANEL_1X2,PANEL,long,200,0.01357111653411449,41,-5.560975551605225,0.43902439024390244,-15.641959190368652,-1.1058964729309082,-2.441403900704733
d2_to_d3,TRANSLATOR_SPACE_GRAY,TRANSLATOR,long,10,0.025212980652682408,41,-6.682926654815674,0.36585365853658536,-8.646835327148438,-7.35980749130249,-2.4449731663959784
d2_to_d3,SLEEP_POD_SUEDE,SLEEP,short,50,0.1374507392953569,41,-5.02439022064209,0.4878048780487805,-9.285805702209473,-16.052947998046875,-2.4509220588498
d2_to_d3,OXYGEN_SHAKE_MINT,OXYGEN,short,50,0.002711707084251971,41,-6.317073345184326,0.3902439024390244,-2.6100287437438965,-12.440433502197266,-2.4651993542182735
d2_to_d3,OXYGEN_SHAKE_CHOCOLATE,OXYGEN,long,10,0.06563936837941815,41,-7.2682929039001465,0.34146341463414637,-11.382767677307129,-12.048134803771973,-2.4818561135268795
d2_to_d3,SNACKPACK_PISTACHIO,SNACKPACK,long,50,0.08471895054962193,41,-6.439024448394775,0.3902439024390244,-10.431971549987793,-16.5342960357666,-2.512790028641864
d2_to_d3,UV_VISOR_MAGENTA,UV,short,10,0.050410812016345,41,-6.9268293380737305,0.36585365853658536,-12.150421142578125,-14.617328643798828,-2.534205855392828
d2_to_d3,TRANSLATOR_VOID_BLUE,TRANSLATOR,long,10,0.01185512044118526,41,-6.146341323852539,0.4146341463414634,-6.6519083976745605,-9.54753303527832,-2.5484829879388577
d2_to_d3,PANEL_1X4,PANEL,long,10,0.02410833769821296,41,-8.04878044128418,0.3170731707317073,-2.8716816902160645,-11.133573532104492,-2.552052335041325
d2_to_d3,ROBOT_MOPPING,ROBOT,short,50,0.005069669926833845,41,-5.829268455505371,0.43902439024390244,19.949007034301758,-18.3983154296875,-2.5591910292462603
d2_to_d3,MICROCHIP_CIRCLE,MICROCHIP,short,10,0.03655832737443342,41,-8.07317066192627,0.3170731707317073,-4.559160232543945,-7.808664321899414,-2.5597858196351586
d2_to_d3,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,short,10,0.014550688905055736,41,-5.853658676147461,0.43902439024390244,-4.7576189041137695,-9.984355926513672,-2.569898930991568
d2_to_d3,SNACKPACK_VANILLA,SNACKPACK,short,50,0.1364157084829881,41,-5.292683124542236,0.4878048780487805,-10.516701698303223,-16.512636184692383,-2.581796646118164
d2_to_d3,MICROCHIP_TRIANGLE,MICROCHIP,short,10,-0.03871999998263821,41,-5.634146213531494,0.4634146341463415,-4.672605037689209,-7.566786766052246,-2.6109458062706925
d2_to_d3,PANEL_2X4,PANEL,long,10,0.03429298424444859,41,-6.0,0.43902439024390244,-5.274744510650635,-8.729242324829102,-2.6341463414634148
d2_to_d3,UV_VISOR_AMBER,UV,short,10,-0.003001836231612412,41,-6.804878234863281,0.3902439024390244,-6.298594951629639,-8.643802642822266,-2.655562237995427
d2_to_d3,TRANSLATOR_VOID_BLUE,TRANSLATOR,long,50,0.0397435686267626,41,-5.487804889678955,0.4878048780487805,4.934924602508545,-11.598074913024902,-2.676977994965344
d2_to_d3,SNACKPACK_VANILLA,SNACKPACK,short,10,0.004039035984298184,41,-15.731707572937012,0.17073170731707318,-13.719883918762207,-16.974729537963867,-2.6859012929404655
d2_to_d3,SLEEP_POD_LAMB_WOOL,SLEEP,long,10,-0.0051007045236606,41,-6.902439117431641,0.3902439024390244,-7.835460186004639,-8.885680198669434,-2.693634777534299
d2_to_d3,TRANSLATOR_ASTRO_BLACK,TRANSLATOR,short,10,0.06474483221942791,41,-6.95121955871582,0.3902439024390244,-6.446305274963379,-6.335740089416504,-2.712671047303735
d2_to_d3,SNACKPACK_CHOCOLATE,SNACKPACK,short,10,-0.03184371222742963,41,-13.97560977935791,0.1951219512195122,-13.62681770324707,-16.10348892211914,-2.7269482496308117
d2_to_d3,GALAXY_SOUNDS_BLACK_HOLES,GALAXY,long,10,0.014312916349177359,41,-7.0,0.3902439024390244,-8.094406127929688,-12.393502235412598,-2.731707317073171
d2_to_d3,SNACKPACK_PISTACHIO,SNACKPACK,long,10,0.11328970885528572,41,-11.219511985778809,0.24390243902439024,-13.401114463806152,-15.599278450012207,-2.7364663379948313
d2_to_d3,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN,short,10,-0.05874545393819573,41,-13.02439022064209,0.21951219512195122,-7.604750633239746,-12.695547103881836,-2.8590124874580196
d2_to_d3,GALAXY_SOUNDS_BLACK_HOLES,GALAXY,short,100,0.0657331026635686,41,-7.0,0.4146341463414634,-19.563926696777344,-20.478940963745117,-2.902439024390244
d2_to_d3,GALAXY_SOUNDS_BLACK_HOLES,GALAXY,short,200,0.055964273900362814,41,-9.243902206420898,0.3170731707317073,-23.059852600097656,-25.687124252319336,-2.9309933825236993
d2_to_d3,SNACKPACK_CHOCOLATE,SNACKPACK,long,10,0.07450513477997214,41,-12.317072868347168,0.24390243902439024,-12.81369400024414,-16.9241886138916,-3.0041641142310165
d2_to_d3,SNACKPACK_CHOCOLATE,SNACKPACK,long,50,0.15239582280213107,41,-6.536585330963135,0.4634146341463415,-3.128326892852783,-16.610107421875,-3.0291492997146237
d2_to_d3,PEBBLES_XS,PEBBLES,short,100,0.0870905276790879,41,-6.609755992889404,0.4634146341463415,69.61022186279297,2.6401925086975098,-3.0630576552414315
d2_to_d3,SNACKPACK_VANILLA,SNACKPACK,long,10,0.042925527762010404,41,-15.780488014221191,0.1951219512195122,-11.906416893005371,-16.472923278808594,-3.079119612530964
d2_to_d3,GALAXY_SOUNDS_DARK_MATTER,GALAXY,long,10,0.021256225434402278,41,-7.902439117431641,0.3902439024390244,-9.264657020568848,-11.588447570800781,-3.0838786799733233
d2_to_d3,OXYGEN_SHAKE_MORNING_BREATH,OXYGEN,short,10,-0.015690767597202636,41,-7.04878044128418,0.43902439024390244,-11.936659812927246,-11.7328519821167,-3.0945865351979327
d2_to_d3,PANEL_1X4,PANEL,short,10,-0.01756789328344251,41,-6.682926654815674,0.4634146341463415,-7.369508266448975,-5.930204391479492,-3.0969660107682393
d2_to_d3,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,long,10,0.06684419515323266,41,-6.804878234863281,0.4634146341463415,-6.582328796386719,-9.611311912536621,-3.1534801576195695
d2_to_d3,ROBOT_IRONING,ROBOT,long,10,-0.008951586095700327,41,-13.02439022064209,0.24390243902439024,-5.057603359222412,-8.703970909118652,-3.176680541620022
d2_to_d3,UV_VISOR_AMBER,UV,long,10,0.10672673591832557,41,-8.731707572937012,0.36585365853658536,-11.542606353759766,-11.382671356201172,-3.194527160830614
d2_to_d3,MICROCHIP_OVAL,MICROCHIP,long,10,0.007513640900646648,41,-9.390243530273438,0.34146341463414637,-5.492335796356201,-10.03369426727295,-3.2064246200933693
d2_to_d3,MICROCHIP_RECTANGLE,MICROCHIP,long,10,0.02434994773849505,41,-8.219511985778809,0.3902439024390244,-5.414491176605225,-8.712394714355469,-3.207614433474657
d2_to_d3,OXYGEN_SHAKE_MORNING_BREATH,OXYGEN,long,10,0.049059305948717144,41,-11.97560977935791,0.2682926829268293,-5.475474834442139,-13.566786766052246,-3.2129684773887077
d2_to_d3,PEBBLES_XL,PEBBLES,short,50,0.08645523019058596,41,-7.390244007110596,0.43902439024390244,-19.302101135253906,-10.119133949279785,-3.2444973689753835
d2_to_d3,OXYGEN_SHAKE_MINT,OXYGEN,short,10,-0.006401699444689316,41,-8.439023971557617,0.3902439024390244,-8.754436492919922,-13.488568305969238,-3.293277647437119
d2_to_d3,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,short,100,0.09998849217916289,41,-5.902439117431641,0.5609756097560976,3.6575543880462646,-4.667870044708252,-3.3111243829494574
d2_to_d3,PANEL_2X2,PANEL,long,50,-0.01698691255750528,41,-9.09756088256836,0.36585365853658536,13.867057800292969,-12.154031753540039,-3.328375932646961
d2_to_d3,SLEEP_POD_POLYESTER,SLEEP,short,10,-0.008223026502821399,41,-8.04878044128418,0.4146341463414634,-11.397737503051758,-11.94825553894043,-3.337299207361733
d2_to_d3,ROBOT_DISHES,ROBOT,long,10,0.016684182922054026,41,-7.707316875457764,0.43902439024390244,-5.079222202301025,-6.476534366607666,-3.3837000916643842
d2_to_d3,TRANSLATOR_SPACE_GRAY,TRANSLATOR,short,10,-0.003762263012921944,41,-10.146341323852539,0.34146341463414637,-5.479962348937988,-9.700361251831055,-3.4646043544862333
d2_to_d3,SLEEP_POD_POLYESTER,SLEEP,short,50,0.022767785526218783,41,-8.92682933807373,0.3902439024390244,-13.092109680175781,-16.878459930419922,-3.4836407172970656
d2_to_d3,PANEL_1X2,PANEL,short,10,0.010182313760477566,41,-10.219511985778809,0.34146341463414637,-5.909151077270508,-10.76293659210205,-3.489589458558618
d2_to_d3,PANEL_2X4,PANEL,short,10,0.026022644380936953,41,-11.268292427062988,0.3170731707317073,-8.248421669006348,-10.838748931884766,-3.5728732085809476
d2_to_d3,SLEEP_POD_NYLON,SLEEP,short,10,0.034154045308067954,41,-8.634146690368652,0.4146341463414634,-4.416262149810791,-8.731648445129395,-3.5800120423479775
d2_to_d3,OXYGEN_SHAKE_MINT,OXYGEN,long,10,0.03134482958860516,41,-13.682927131652832,0.2682926829268293,-9.036833763122559,-12.675089836120605,-3.671029230443443
d2_to_d3,UV_VISOR_RED,UV,short,10,-0.03845946739615079,41,-11.585366249084473,0.3170731707317073,-11.309520721435547,-13.629362106323242,-3.6734088106853204
d2_to_d3,UV_VISOR_YELLOW,UV,long,10,0.05683175236738895,41,-7.97560977935791,0.4634146341463415,-7.411346435546875,-13.833934783935547,-3.6960142879951294
d2_to_d3,SLEEP_POD_COTTON,SLEEP,long,10,-0.010073697397346622,41,-10.170731544494629,0.36585365853658536,-5.3983941078186035,-9.05415153503418,-3.7209993455468156
d2_to_d3,UV_VISOR_ORANGE,UV,short,10,-0.010455012834925307,41,-17.09756088256836,0.21951219512195122,-11.226701736450195,-13.90493392944336,-3.753123120563786
d2_to_d3,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY,long,10,0.05572429195428268,41,-11.02439022064209,0.34146341463414637,-11.532780647277832,-11.652226448059082,-3.764425928999738
d2_to_d3,SNACKPACK_STRAWBERRY,SNACKPACK,long,10,0.10282372821217753,41,-11.12195110321045,0.34146341463414637,-11.739816665649414,-17.178098678588867,-3.7977394010962513
d2_to_d3,ROBOT_LAUNDRY,ROBOT,short,10,-0.024432896189039675,41,-11.341463088989258,0.34146341463414637,-4.648045063018799,-7.200962543487549,-3.8726947133134053
d2_to_d3,SLEEP_POD_COTTON,SLEEP,short,10,-0.012093454137859897,41,-7.95121955871582,0.4878048780487805,-10.209419250488281,-10.714801788330078,-3.8786436871784487
d2_to_d3,SLEEP_POD_POLYESTER,SLEEP,short,500,0.05802241191375261,41,-17.926828384399414,0.21951219512195122,-30.63710594177246,-75.05535125732422,-3.935157450234018
d2_to_d3,MICROCHIP_OVAL,MICROCHIP,short,10,-0.004518196518114566,41,-8.585366249084473,0.4634146341463415,-3.971665859222412,-5.422382831573486,-3.978584359331829
d2_to_d3,PANEL_1X2,PANEL,long,10,0.026359043659304172,41,-12.609756469726562,0.3170731707317073,-11.620903968811035,-10.694344520568848,-3.9982154660108615
d2_to_d3,OXYGEN_SHAKE_MINT,OXYGEN,long,200,0.04089552878969892,41,-33.26829147338867,0.12195121951219512,37.30369567871094,-16.8555965423584,-4.057108716266911
d2_to_d3,MICROCHIP_TRIANGLE,MICROCHIP,long,100,0.08873303384698178,41,-11.90243911743164,0.34146341463414637,34.12086486816406,-23.908544540405273,-4.0642475035132435
d2_to_d3,SNACKPACK_STRAWBERRY,SNACKPACK,short,10,-0.02728950993738715,41,-18.658536911010742,0.21951219512195122,-13.23803997039795,-18.64982032775879,-4.095776395099919
d2_to_d3,SNACKPACK_VANILLA,SNACKPACK,long,50,0.1477154337883977,41,-8.04878044128418,0.5121951219512195,-4.758833408355713,-16.85920524597168,-4.122546079682141
d2_to_d3,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,short,50,0.08880681770536482,41,-8.170731544494629,0.5121951219512195,-4.349758625030518,-6.9013237953186035,-4.1850088398631025
d2_to_d3,OXYGEN_SHAKE_GARLIC,OXYGEN,short,10,-0.006205078167678356,41,-14.390243530273438,0.2926829268292683,-14.600273132324219,-14.770156860351562,-4.211778594226372
d2_to_d3,GALAXY_SOUNDS_DARK_MATTER,GALAXY,short,50,0.07702607249796446,41,-9.658536911010742,0.43902439024390244,-9.2611722946167,-16.68832778930664,-4.240333278004716
d2_to_d3,SNACKPACK_RASPBERRY,SNACKPACK,short,50,0.04625255100122956,41,-10.317072868347168,0.4146341463414634,-7.13508415222168,-16.613718032836914,-4.277810701509801
d2_to_d3,PEBBLES_XS,PEBBLES,short,10,0.027211004455456288,41,-11.487804412841797,0.3902439024390244,-5.466667652130127,-8.123947143554688,-4.483045624523628
d2_to_d3,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN,long,10,0.04976113580098551,41,-11.512195587158203,0.3902439024390244,-13.521852493286133,-10.856799125671387,-4.492564131573933
d2_to_d3,OXYGEN_SHAKE_CHOCOLATE,OXYGEN,short,10,0.035519920820275885,41,-9.731707572937012,0.4634146341463415,-8.637530326843262,-11.659446716308594,-4.509815704531786
d2_to_d3,GALAXY_SOUNDS_DARK_MATTER,GALAXY,short,10,-0.04382890060796709,41,-16.90243911743164,0.2682926829268293,-10.436148643493652,-14.908543586730957,-4.534800738823123
d2_to_d3,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,short,10,0.015271343389560352,41,-12.414633750915527,0.36585365853658536,-6.9502153396606445,-8.05174446105957,-4.541939177164217
d2_to_d3,OXYGEN_SHAKE_MINT,OXYGEN,long,50,0.016086860348509636,41,-18.975608825683594,0.24390243902439024,-0.5831249356269836,-13.659446716308594,-4.628197274556974
d2_to_d3,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY,short,10,0.01100929076669,41,-13.780488014221191,0.34146341463414637,-10.904852867126465,-14.636582374572754,-4.705532492660895
d2_to_d3,SLEEP_POD_NYLON,SLEEP,short,100,0.15605299694580263,41,-10.829268455505371,0.43902439024390244,33.0555305480957,-17.221420288085938,-4.754312980465773
d2_to_d3,UV_VISOR_MAGENTA,UV,long,10,-0.021684027585951497,41,-22.09756088256836,0.21951219512195122,-8.644042015075684,-14.081829071044922,-4.850684096173542
d2_to_d3,MICROCHIP_TRIANGLE,MICROCHIP,long,10,0.0010642235883734554,41,-15.439023971557617,0.3170731707317073,-2.6771481037139893,-10.566786766052246,-4.895300283664611
d2_to_d3,PANEL_1X2,PANEL,long,50,-0.005790113131935176,41,-13.512195587158203,0.36585365853658536,-9.328227996826172,-8.352587699890137,-4.943486190423733
d2_to_d3,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY,long,10,0.004192390953835264,41,-23.0,0.21951219512195122,-7.145468235015869,-14.563177108764648,-5.048780487804878
d2_to_d3,PANEL_1X2,PANEL,short,50,-0.012590059396745365,41,-13.90243911743164,0.36585365853658536,18.243623733520508,-13.030084609985352,-5.086258213694503
d2_to_d3,TRANSLATOR_VOID_BLUE,TRANSLATOR,short,10,-2.2539239679127903e-05,41,-14.97560977935791,0.34146341463414637,-10.004803657531738,-9.931407928466797,-5.113622851488067
d2_to_d3,MICROCHIP_TRIANGLE,MICROCHIP,long,50,0.031203781177368564,41,-16.14634132385254,0.3170731707317073,9.437180519104004,-15.744885444641113,-5.119571639270317
d2_to_d3,PEBBLES_S,PEBBLES,long,50,0.09394141199513495,41,-10.707317352294922,0.4878048780487805,-8.192689895629883,-12.156437873840332,-5.223081635265816
d2_to_d3,OXYGEN_SHAKE_CHOCOLATE,OXYGEN,short,50,0.06671098544208151,41,-17.926828384399414,0.2926829268292683,-0.16544175148010254,-10.778579711914062,-5.2468766003120235
d2_to_d3,SLEEP_POD_POLYESTER,SLEEP,long,10,0.02092603022307851,41,-16.609756469726562,0.3170731707317073,-4.850474834442139,-8.909747123718262,-5.266508148937691
d2_to_d3,ROBOT_IRONING,ROBOT,long,100,-0.07500847624759191,41,-31.512195587158203,0.17073170731707318,17.733591079711914,-27.43922996520996,-5.380130953905059
d2_to_d3,PEBBLES_M,PEBBLES,long,10,0.02876297415792385,41,-13.829268455505371,0.3902439024390244,-11.986593246459961,-10.253911018371582,-5.396787689953316
d2_to_d3,UV_VISOR_YELLOW,UV,short,10,0.003744632947879548,41,-15.87804889678955,0.34146341463414637,-11.804405212402344,-14.986763000488281,-5.421772794025701
d2_to_d3,ROBOT_IRONING,ROBOT,long,50,-0.03988031922427088,41,-27.878047943115234,0.1951219512195122,4.506229400634766,-16.566787719726562,-5.439619110851753
d2_to_d3,ROBOT_IRONING,ROBOT,long,200,-0.10440330959967868,41,-37.219512939453125,0.14634146341463414,41.78498840332031,-48.1263542175293,-5.4467579911394814
d2_to_d3,PANEL_2X2,PANEL,short,100,-0.04787632980186066,41,-11.756097793579102,0.4634146341463415,17.47817039489746,-0.5391095280647278,-5.447947758000072
d2_to_d3,PEBBLES_S,PEBBLES,short,10,0.05347039973258189,41,-14.12195110321045,0.3902439024390244,-6.649947166442871,-10.779783248901367,-5.511005308569931
d2_to_d3,PANEL_4X4,PANEL,short,50,-0.000881107368019873,41,-14.195121765136719,0.3902439024390244,14.83802604675293,-11.78459644317627,-5.539559713224086
d2_to_d3,PEBBLES_S,PEBBLES,long,10,0.06525462216572132,41,-14.317072868347168,0.3902439024390244,-11.368311882019043,-12.82551097869873,-5.587150387647675
d2_to_d3,OXYGEN_SHAKE_MINT,OXYGEN,long,100,0.048515132567671586,41,-16.536584854125977,0.34146341463414637,10.437503814697266,-14.738868713378906,-5.6466387306771635
d2_to_d3,PANEL_1X4,PANEL,long,50,0.12545191516235774,41,-16.585365295410156,0.34146341463414637,13.710542678833008,-20.009626388549805,-5.66329546672542
d2_to_d3,SLEEP_POD_LAMB_WOOL,SLEEP,short,10,-0.018278226996255326,41,-21.268293380737305,0.2682926829268293,-10.544272422790527,-9.513838768005371,-5.706127492392936
d2_to_d3,PEBBLES_XS,PEBBLES,short,50,0.05277821257406886,41,-14.658536911010742,0.3902439024390244,22.81505012512207,-1.9602887630462646,-5.720404648199314
d2_to_d3,SLEEP_POD_SUEDE,SLEEP,short,10,-0.02081357087463597,41,-19.829267501831055,0.2926829268292683,-10.25618839263916,-10.463296890258789,-5.803688049316406
d2_to_d3,SNACKPACK_CHOCOLATE,SNACKPACK,short,50,0.13592945880648638,41,-15.414633750915527,0.3902439024390244,-11.00576400756836,-16.332130432128906,-6.015466829625572
d2_to_d3,OXYGEN_SHAKE_MORNING_BREATH,OXYGEN,long,50,0.06103263211932061,41,-14.707317352294922,0.4146341463414634,8.576926231384277,-19.85078239440918,-6.098155975341797
d2_to_d3,UV_VISOR_MAGENTA,UV,long,100,0.05736893355666302,41,-10.560976028442383,0.5853658536585366,34.32801055908203,-13.813477516174316,-6.182034748356516
d2_to_d3,MICROCHIP_CIRCLE,MICROCHIP,short,50,0.04404962526395864,41,-13.487804412841797,0.4634146341463415,4.427950382232666,-6.2310471534729,-6.250445947414492
d2_to_d3,SNACKPACK_RASPBERRY,SNACKPACK,long,50,0.056350008028254746,41,-15.292682647705078,0.4146341463414634,2.201519012451172,-16.998796463012695,-6.340868414902105
d2_to_d3,SLEEP_POD_NYLON,SLEEP,short,50,0.07463303688549904,41,-13.756097793579102,0.4634146341463415,10.721325874328613,-12.498194694519043,-6.374777026292755
d2_to_d3,PEBBLES_L,PEBBLES,short,10,0.024018683618864622,41,-20.170732498168945,0.3170731707317073,-9.660548210144043,-14.258724212646484,-6.395598109175519
d2_to_d3,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY,short,10,0.013693756322121168,41,-17.512195587158203,0.36585365853658536,-11.653440475463867,-13.92539119720459,-6.406900824570074
d2_to_d3,PANEL_4X4,PANEL,short,100,0.004819980815786899,41,-15.487804412841797,0.4146341463414634,46.19432830810547,-15.304452896118164,-6.421772561422208
d2_to_d3,SNACKPACK_PISTACHIO,SNACKPACK,long,100,0.11238583891352352,41,-14.634146690368652,0.43902439024390244,-10.631260871887207,-17.226232528686523,-6.42474732747892
d2_to_d3,SNACKPACK_VANILLA,SNACKPACK,long,100,0.18597689522866226,41,-15.90243911743164,0.4146341463414634,5.190925121307373,-16.222623825073242,-6.593694268203363
d2_to_d3,ROBOT_MOPPING,ROBOT,short,500,0.06190120660931774,41,-18.09756088256836,0.36585365853658536,216.16143798828125,-118.34295654296875,-6.6210588594762285
d2_to_d3,ROBOT_LAUNDRY,ROBOT,short,200,0.04006944359927093,41,-16.19512176513672,0.4146341463414634,16.214094161987305,9.05174446105957,-6.715050487983517
d2_to_d3,PANEL_1X4,PANEL,long,100,0.14234486816741046,41,-25.268293380737305,0.2682926829268293,40.60854721069336,-31.782190322875977,-6.779298224100253
d2_to_d3,PEBBLES_L,PEBBLES,long,10,0.04679546843963667,41,-14.95121955871582,0.4634146341463415,-8.544851303100586,-11.744885444641113,-6.928613941843917
d2_to_d3,PANEL_2X2,PANEL,short,500,-0.10264310763102392,41,-17.780487060546875,0.3902439024390244,56.41686248779297,31.717208862304688,-6.9387266577743905
d2_to_d3,PEBBLES_M,PEBBLES,short,10,0.014226356834076246,41,-16.829267501831055,0.4146341463414634,-7.6877617835998535,-15.726835250854492,-6.977988964173852
d2_to_d3,MICROCHIP_TRIANGLE,MICROCHIP,long,200,0.1773871911096452,41,-24.682926177978516,0.3170731707317073,70.63810729980469,-34.950660705566406,-7.82629366618831
d2_to_d3,UV_VISOR_ORANGE,UV,long,500,0.03719119959776225,41,-16.975608825683594,0.4634146341463415,41.611881256103516,-0.2851985692977905,-7.866745553365568
d2_to_d3,PEBBLES_M,PEBBLES,short,500,0.16028814474911954,41,-19.170732498168945,0.4146341463414634,188.457763671875,-112.64981842041016,-7.94884030411883
d2_to_d3,GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY,long,50,0.0010922417555061085,41,-22.780487060546875,0.36585365853658536,-3.457496404647827,-14.214200019836426,-8.334324534346418
d2_to_d3,PANEL_2X2,PANEL,long,100,-0.039445147110695765,41,-16.365854263305664,0.5121951219512195,35.17340087890625,-17.258724212646484,-8.38251072022973
d2_to_d3,SNACKPACK_RASPBERRY,SNACKPACK,long,500,0.2519211702110739,41,-26.487804412841797,0.3170731707317073,113.77124786376953,-25.263538360595703,-8.398572130901057
d2_to_d3,PANEL_2X2,PANEL,short,200,-0.0668668761143531,41,-19.19512176513672,0.43902439024390244,39.76713180541992,8.607701301574707,-8.427126628596609
d2_to_d3,PANEL_2X2,PANEL,long,500,-0.08974319840248685,41,-44.34146499633789,0.1951219512195122,187.97898864746094,-48.78339385986328,-8.65199317001715
d2_to_d3,PEBBLES_M,PEBBLES,short,100,0.02219901157955676,41,-20.926828384399414,0.4146341463414634,41.51777267456055,-32.2117919921875,-8.676977622799757
d2_to_d3,UV_VISOR_MAGENTA,UV,short,50,0.019059063594904512,41,-25.682926177978516,0.34146341463414637,-12.29113483428955,-15.204572677612305,-8.76977967052925
d2_to_d3,GALAXY_SOUNDS_BLACK_HOLES,GALAXY,short,50,0.03737223575197397,41,-20.390243530273438,0.43902439024390244,-16.775615692138672,-16.749698638916016,-8.951814232802972
d2_to_d3,PEBBLES_XL,PEBBLES,short,10,0.03349881236238094,41,-22.121952056884766,0.4146341463414634,-14.874065399169922,-14.74247932434082,-9.172516706513195
d2_to_d3,UV_VISOR_YELLOW,UV,short,50,0.047030449529392684,41,-21.121952056884766,0.43902439024390244,-15.934775352478027,-15.92298412322998,-9.273052122534775
d2_to_d3,GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY,short,50,-0.0634368831246965,41,-34.70731735229492,0.2682926829268293,-11.042709350585938,-15.046931266784668,-9.311719289640102
d2_to_d3,PANEL_2X4,PANEL,short,50,0.06565845397271076,41,-27.560976028442383,0.34146341463414637,-7.5029826164245605,-13.056558609008789,-9.41106498532179
d2_to_d3,PANEL_2X2,PANEL,long,200,-0.06209922543614783,41,-33.39024353027344,0.3170731707317073,80.82746887207031,-26.175691604614258,-10.587150387647675
d2_to_d3,MICROCHIP_CIRCLE,MICROCHIP,short,100,0.04000564599268653,41,-25.780487060546875,0.43902439024390244,19.180940628051758,-4.877256393432617,-11.318262611947409
d2_to_d3,MICROCHIP_CIRCLE,MICROCHIP,short,200,0.08098653637110806,41,-20.536584854125977,0.5609756097560976,34.288753509521484,-0.860409140586853,-11.52052321085116
d2_to_d3,PEBBLES_M,PEBBLES,short,200,0.05852553284823009,41,-49.53658676147461,0.24390243902439024,96.31640625,-50.665462493896484,-12.082094332066978
d2_to_d3,SLEEP_POD_COTTON,SLEEP,long,500,0.048681271588523374,41,-29.512195587158203,0.4146341463414634,141.4292755126953,34.955474853515625,-12.236764023943644
d2_to_d3,OXYGEN_SHAKE_MORNING_BREATH,OXYGEN,long,200,0.0649845357532758,41,-38.70731735229492,0.34146341463414637,69.37259674072266,-41.459686279296875,-13.217132754442169
d2_to_d3,PANEL_1X2,PANEL,short,100,-0.013619141117669155,41,-36.414634704589844,0.36585365853658536,50.148765563964844,-16.104692459106445,-13.322427330947503
d2_to_d3,GALAXY_SOUNDS_DARK_MATTER,GALAXY,short,500,0.21494767023802577,41,-26.585365295410156,0.5121951219512195,31.66387176513672,-44.43922805786133,-13.616894419600325
d2_to_d3,GALAXY_SOUNDS_DARK_MATTER,GALAXY,short,1000,0.18036417899515916,41,-113.0,0.12195121951219512,63.08185958862305,-73.08544158935547,-13.780487804878048
d2_to_d3,ROBOT_MOPPING,ROBOT,short,1000,0.15274404003992234,41,-113.46341705322266,0.24390243902439024,375.0147399902344,-219.65101623535156,-27.6740041593226
d3_to_d4,PEBBLES_XL,PEBBLES,long,1000,0.4269346468692196,41,983.731689453125,1.0,-125.8597183227539,318.0746154785156,983.731689453125
d3_to_d4,UV_VISOR_YELLOW,UV,short,1000,0.5516901333088634,41,559.2926635742188,1.0,-7.504001617431641,196.0758056640625,559.2926635742188
d3_to_d4,PEBBLES_L,PEBBLES,short,1000,-0.027821382571766886,41,566.219482421875,0.975609756097561,134.97421264648438,149.05775451660156,552.4092511432926
