variant,group,target,test_day,threshold,horizon,exit_rule,sigma,top_pnl,top_trades,top_wins,top_avg_hold,top_max_hold,top_signal_count,top_buy_signals,top_sell_signals,top_entry_top_short,top_exit_top_short,top_unfilled,depth_pnl,depth_trades,depth_wins,depth_avg_hold,depth_max_hold,depth_signal_count,depth_buy_signals,depth_sell_signals,depth_entry_top_short,depth_exit_top_short,depth_unfilled
demean_group_mean_loo,PEBBLES,PEBBLES_XS,2,3.0,500,zero_cross,944.0190893980941,16170.0,17,11,500.0,500,7760,0,7760,0,0,0,16170.0,17,11,500.0,500,7760,0,7760,0,0,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,2,1.5,50,fixed_horizon,2.798401513794248,-9160.0,117,56,50.0,50,286,160,126,117,3,0,-12423.000000000087,117,55,50.0,50,286,160,126,117,3,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,2,1.5,50,zero_cross,2.798401513794248,-17980.0,270,98,2.248148148148148,15,286,160,126,270,6,0,-25496.000000000193,270,85,2.248148148148148,15,286,160,126,270,6,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,2,1.5,100,fixed_horizon,2.798401513794248,13030.0,72,39,100.0,100,286,160,126,72,1,0,11059.999999999973,72,39,100.0,100,286,160,126,72,1,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,2,1.5,100,zero_cross,2.798401513794248,-17980.0,270,98,2.248148148148148,15,286,160,126,270,6,0,-25496.000000000193,270,85,2.248148148148148,15,286,160,126,270,6,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,2,1.5,200,fixed_horizon,2.798401513794248,9160.0,43,23,197.62790697674419,200,286,160,126,43,0,0,8007.000000000035,43,23,197.62790697674419,200,286,160,126,43,0,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,2,1.5,200,zero_cross,2.798401513794248,-17980.0,270,98,2.248148148148148,15,286,160,126,270,6,0,-25496.000000000193,270,85,2.248148148148148,15,286,160,126,270,6,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,2,1.5,500,fixed_horizon,2.798401513794248,340.0,19,9,481.5263157894737,500,286,160,126,19,0,0,-229.00000000001455,19,9,481.5263157894737,500,286,160,126,19,0,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,2,1.5,500,zero_cross,2.798401513794248,-17980.0,270,98,2.248148148148148,15,286,160,126,270,6,0,-25496.000000000193,270,85,2.248148148148148,15,286,160,126,270,6,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,2,2.0,50,fixed_horizon,2.798401513794248,-9160.0,117,56,50.0,50,286,160,126,117,3,0,-12423.000000000087,117,55,50.0,50,286,160,126,117,3,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,2,2.0,50,zero_cross,2.798401513794248,-17980.0,270,98,2.248148148148148,15,286,160,126,270,6,0,-25496.000000000193,270,85,2.248148148148148,15,286,160,126,270,6,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,2,2.0,100,fixed_horizon,2.798401513794248,13030.0,72,39,100.0,100,286,160,126,72,1,0,11059.999999999973,72,39,100.0,100,286,160,126,72,1,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,2,2.0,100,zero_cross,2.798401513794248,-17980.0,270,98,2.248148148148148,15,286,160,126,270,6,0,-25496.000000000193,270,85,2.248148148148148,15,286,160,126,270,6,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,2,2.0,200,fixed_horizon,2.798401513794248,9160.0,43,23,197.62790697674419,200,286,160,126,43,0,0,8007.000000000035,43,23,197.62790697674419,200,286,160,126,43,0,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,2,2.0,200,zero_cross,2.798401513794248,-17980.0,270,98,2.248148148148148,15,286,160,126,270,6,0,-25496.000000000193,270,85,2.248148148148148,15,286,160,126,270,6,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,2,2.0,500,fixed_horizon,2.798401513794248,340.0,19,9,481.5263157894737,500,286,160,126,19,0,0,-229.00000000001455,19,9,481.5263157894737,500,286,160,126,19,0,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,2,2.0,500,zero_cross,2.798401513794248,-17980.0,270,98,2.248148148148148,15,286,160,126,270,6,0,-25496.000000000193,270,85,2.248148148148148,15,286,160,126,270,6,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,2,2.5,50,fixed_horizon,2.798401513794248,-9160.0,117,56,50.0,50,286,160,126,117,3,0,-12423.000000000087,117,55,50.0,50,286,160,126,117,3,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,2,2.5,50,zero_cross,2.798401513794248,-17980.0,270,98,2.248148148148148,15,286,160,126,270,6,0,-25496.000000000193,270,85,2.248148148148148,15,286,160,126,270,6,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,2,2.5,100,fixed_horizon,2.798401513794248,13030.0,72,39,100.0,100,286,160,126,72,1,0,11059.999999999973,72,39,100.0,100,286,160,126,72,1,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,2,2.5,100,zero_cross,2.798401513794248,-17980.0,270,98,2.248148148148148,15,286,160,126,270,6,0,-25496.000000000193,270,85,2.248148148148148,15,286,160,126,270,6,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,2,2.5,200,fixed_horizon,2.798401513794248,9160.0,43,23,197.62790697674419,200,286,160,126,43,0,0,8007.000000000035,43,23,197.62790697674419,200,286,160,126,43,0,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,2,2.5,200,zero_cross,2.798401513794248,-17980.0,270,98,2.248148148148148,15,286,160,126,270,6,0,-25496.000000000193,270,85,2.248148148148148,15,286,160,126,270,6,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,2,2.5,500,fixed_horizon,2.798401513794248,340.0,19,9,481.5263157894737,500,286,160,126,19,0,0,-229.00000000001455,19,9,481.5263157894737,500,286,160,126,19,0,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,2,2.5,500,zero_cross,2.798401513794248,-17980.0,270,98,2.248148148148148,15,286,160,126,270,6,0,-25496.000000000193,270,85,2.248148148148148,15,286,160,126,270,6,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,2,3.0,50,fixed_horizon,2.798401513794248,-9160.0,117,56,50.0,50,286,160,126,117,3,0,-12423.000000000087,117,55,50.0,50,286,160,126,117,3,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,2,3.0,50,zero_cross,2.798401513794248,-17980.0,270,98,2.248148148148148,15,286,160,126,270,6,0,-25496.000000000193,270,85,2.248148148148148,15,286,160,126,270,6,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,2,3.0,100,fixed_horizon,2.798401513794248,13030.0,72,39,100.0,100,286,160,126,72,1,0,11059.999999999973,72,39,100.0,100,286,160,126,72,1,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,2,3.0,100,zero_cross,2.798401513794248,-17980.0,270,98,2.248148148148148,15,286,160,126,270,6,0,-25496.000000000193,270,85,2.248148148148148,15,286,160,126,270,6,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,2,3.0,200,fixed_horizon,2.798401513794248,9160.0,43,23,197.62790697674419,200,286,160,126,43,0,0,8007.000000000035,43,23,197.62790697674419,200,286,160,126,43,0,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,2,3.0,200,zero_cross,2.798401513794248,-17980.0,270,98,2.248148148148148,15,286,160,126,270,6,0,-25496.000000000193,270,85,2.248148148148148,15,286,160,126,270,6,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,2,3.0,500,fixed_horizon,2.798401513794248,340.0,19,9,481.5263157894737,500,286,160,126,19,0,0,-229.00000000001455,19,9,481.5263157894737,500,286,160,126,19,0,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,2,3.0,500,zero_cross,2.798401513794248,-17980.0,270,98,2.248148148148148,15,286,160,126,270,6,0,-25496.000000000193,270,85,2.248148148148148,15,286,160,126,270,6,0
ols_loo,PEBBLES,PEBBLES_XS,3,1.5,50,fixed_horizon,2.8180615572849965,-28090.0,112,47,49.857142857142854,50,279,135,144,112,2,0,-30620.000000000036,112,45,49.857142857142854,50,279,135,144,112,2,0
ols_loo,PEBBLES,PEBBLES_XS,3,1.5,50,zero_cross,2.8180615572849965,-13220.0,262,102,2.4885496183206106,19,279,135,144,262,9,0,-19032.000000000087,262,93,2.4885496183206106,19,279,135,144,262,9,0
ols_loo,PEBBLES,PEBBLES_XS,3,1.5,100,fixed_horizon,2.8180615572849965,-15870.0,73,32,99.0958904109589,100,279,135,144,73,2,0,-17512.000000000044,73,32,99.0958904109589,100,279,135,144,73,2,0
ols_loo,PEBBLES,PEBBLES_XS,3,1.5,100,zero_cross,2.8180615572849965,-13220.0,262,102,2.4885496183206106,19,279,135,144,262,9,0,-19032.000000000087,262,93,2.4885496183206106,19,279,135,144,262,9,0
ols_loo,PEBBLES,PEBBLES_XS,3,1.5,200,fixed_horizon,2.8180615572849965,-15110.0,44,16,196.22727272727272,200,279,135,144,44,1,0,-16171.999999999989,44,16,196.22727272727272,200,279,135,144,44,1,0
ols_loo,PEBBLES,PEBBLES_XS,3,1.5,200,zero_cross,2.8180615572849965,-13220.0,262,102,2.4885496183206106,19,279,135,144,262,9,0,-19032.000000000087,262,93,2.4885496183206106,19,279,135,144,262,9,0
ols_loo,PEBBLES,PEBBLES_XS,3,1.5,500,fixed_horizon,2.8180615572849965,2750.0,19,9,491.7894736842105,500,279,135,144,19,0,0,2340.9999999999854,19,9,491.7894736842105,500,279,135,144,19,0,0
ols_loo,PEBBLES,PEBBLES_XS,3,1.5,500,zero_cross,2.8180615572849965,-13220.0,262,102,2.4885496183206106,19,279,135,144,262,9,0,-19032.000000000087,262,93,2.4885496183206106,19,279,135,144,262,9,0
ols_loo,PEBBLES,PEBBLES_XS,3,2.0,50,fixed_horizon,2.8180615572849965,-28090.0,112,47,49.857142857142854,50,279,135,144,112,2,0,-30620.000000000036,112,45,49.857142857142854,50,279,135,144,112,2,0
ols_loo,PEBBLES,PEBBLES_XS,3,2.0,50,zero_cross,2.8180615572849965,-13220.0,262,102,2.4885496183206106,19,279,135,144,262,9,0,-19032.000000000087,262,93,2.4885496183206106,19,279,135,144,262,9,0
ols_loo,PEBBLES,PEBBLES_XS,3,2.0,100,fixed_horizon,2.8180615572849965,-15870.0,73,32,99.0958904109589,100,279,135,144,73,2,0,-17512.000000000044,73,32,99.0958904109589,100,279,135,144,73,2,0
ols_loo,PEBBLES,PEBBLES_XS,3,2.0,100,zero_cross,2.8180615572849965,-13220.0,262,102,2.4885496183206106,19,279,135,144,262,9,0,-19032.000000000087,262,93,2.4885496183206106,19,279,135,144,262,9,0
ols_loo,PEBBLES,PEBBLES_XS,3,2.0,200,fixed_horizon,2.8180615572849965,-15110.0,44,16,196.22727272727272,200,279,135,144,44,1,0,-16171.999999999989,44,16,196.22727272727272,200,279,135,144,44,1,0
ols_loo,PEBBLES,PEBBLES_XS,3,2.0,200,zero_cross,2.8180615572849965,-13220.0,262,102,2.4885496183206106,19,279,135,144,262,9,0,-19032.000000000087,262,93,2.4885496183206106,19,279,135,144,262,9,0
ols_loo,PEBBLES,PEBBLES_XS,3,2.0,500,fixed_horizon,2.8180615572849965,2750.0,19,9,491.7894736842105,500,279,135,144,19,0,0,2340.9999999999854,19,9,491.7894736842105,500,279,135,144,19,0,0
ols_loo,PEBBLES,PEBBLES_XS,3,2.0,500,zero_cross,2.8180615572849965,-13220.0,262,102,2.4885496183206106,19,279,135,144,262,9,0,-19032.000000000087,262,93,2.4885496183206106,19,279,135,144,262,9,0
ols_loo,PEBBLES,PEBBLES_XS,3,2.5,50,fixed_horizon,2.8180615572849965,-28090.0,112,47,49.857142857142854,50,279,135,144,112,2,0,-30620.000000000036,112,45,49.857142857142854,50,279,135,144,112,2,0
ols_loo,PEBBLES,PEBBLES_XS,3,2.5,50,zero_cross,2.8180615572849965,-13220.0,262,102,2.4885496183206106,19,279,135,144,262,9,0,-19032.000000000087,262,93,2.4885496183206106,19,279,135,144,262,9,0
ols_loo,PEBBLES,PEBBLES_XS,3,2.5,100,fixed_horizon,2.8180615572849965,-15870.0,73,32,99.0958904109589,100,279,135,144,73,2,0,-17512.000000000044,73,32,99.0958904109589,100,279,135,144,73,2,0
ols_loo,PEBBLES,PEBBLES_XS,3,2.5,100,zero_cross,2.8180615572849965,-13220.0,262,102,2.4885496183206106,19,279,135,144,262,9,0,-19032.000000000087,262,93,2.4885496183206106,19,279,135,144,262,9,0
ols_loo,PEBBLES,PEBBLES_XS,3,2.5,200,fixed_horizon,2.8180615572849965,-15110.0,44,16,196.22727272727272,200,279,135,144,44,1,0,-16171.999999999989,44,16,196.22727272727272,200,279,135,144,44,1,0
ols_loo,PEBBLES,PEBBLES_XS,3,2.5,200,zero_cross,2.8180615572849965,-13220.0,262,102,2.4885496183206106,19,279,135,144,262,9,0,-19032.000000000087,262,93,2.4885496183206106,19,279,135,144,262,9,0
ols_loo,PEBBLES,PEBBLES_XS,3,2.5,500,fixed_horizon,2.8180615572849965,2750.0,19,9,491.7894736842105,500,279,135,144,19,0,0,2340.9999999999854,19,9,491.7894736842105,500,279,135,144,19,0,0
ols_loo,PEBBLES,PEBBLES_XS,3,2.5,500,zero_cross,2.8180615572849965,-13220.0,262,102,2.4885496183206106,19,279,135,144,262,9,0,-19032.000000000087,262,93,2.4885496183206106,19,279,135,144,262,9,0
ols_loo,PEBBLES,PEBBLES_XS,3,3.0,50,fixed_horizon,2.8180615572849965,-28090.0,112,47,49.857142857142854,50,279,135,144,112,2,0,-30620.000000000036,112,45,49.857142857142854,50,279,135,144,112,2,0
ols_loo,PEBBLES,PEBBLES_XS,3,3.0,50,zero_cross,2.8180615572849965,-13220.0,262,102,2.4885496183206106,19,279,135,144,262,9,0,-19032.000000000087,262,93,2.4885496183206106,19,279,135,144,262,9,0
ols_loo,PEBBLES,PEBBLES_XS,3,3.0,100,fixed_horizon,2.8180615572849965,-15870.0,73,32,99.0958904109589,100,279,135,144,73,2,0,-17512.000000000044,73,32,99.0958904109589,100,279,135,144,73,2,0
ols_loo,PEBBLES,PEBBLES_XS,3,3.0,100,zero_cross,2.8180615572849965,-13220.0,262,102,2.4885496183206106,19,279,135,144,262,9,0,-19032.000000000087,262,93,2.4885496183206106,19,279,135,144,262,9,0
ols_loo,PEBBLES,PEBBLES_XS,3,3.0,200,fixed_horizon,2.8180615572849965,-15110.0,44,16,196.22727272727272,200,279,135,144,44,1,0,-16171.999999999989,44,16,196.22727272727272,200,279,135,144,44,1,0
ols_loo,PEBBLES,PEBBLES_XS,3,3.0,200,zero_cross,2.8180615572849965,-13220.0,262,102,2.4885496183206106,19,279,135,144,262,9,0,-19032.000000000087,262,93,2.4885496183206106,19,279,135,144,262,9,0
ols_loo,PEBBLES,PEBBLES_XS,3,3.0,500,fixed_horizon,2.8180615572849965,2750.0,19,9,491.7894736842105,500,279,135,144,19,0,0,2340.9999999999854,19,9,491.7894736842105,500,279,135,144,19,0,0
ols_loo,PEBBLES,PEBBLES_XS,3,3.0,500,zero_cross,2.8180615572849965,-13220.0,262,102,2.4885496183206106,19,279,135,144,262,9,0,-19032.000000000087,262,93,2.4885496183206106,19,279,135,144,262,9,0
demean_group_mean_loo,PEBBLES,PEBBLES_XS,3,1.5,50,fixed_horizon,2079.141203803008,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_XS,3,1.5,50,zero_cross,2079.141203803008,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_XS,3,1.5,100,fixed_horizon,2079.141203803008,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_XS,3,1.5,100,zero_cross,2079.141203803008,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_XS,3,1.5,200,fixed_horizon,2079.141203803008,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_XS,3,1.5,200,zero_cross,2079.141203803008,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_XS,3,1.5,500,fixed_horizon,2079.141203803008,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_XS,3,1.5,500,zero_cross,2079.141203803008,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_XS,3,2.0,50,fixed_horizon,2079.141203803008,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_XS,3,2.0,50,zero_cross,2079.141203803008,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_XS,3,2.0,100,fixed_horizon,2079.141203803008,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_XS,3,2.0,100,zero_cross,2079.141203803008,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_XS,3,2.0,200,fixed_horizon,2079.141203803008,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_XS,3,2.0,200,zero_cross,2079.141203803008,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_XS,3,2.0,500,fixed_horizon,2079.141203803008,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_XS,3,2.0,500,zero_cross,2079.141203803008,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_XS,3,2.5,50,fixed_horizon,2079.141203803008,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_XS,3,2.5,50,zero_cross,2079.141203803008,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_XS,3,2.5,100,fixed_horizon,2079.141203803008,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_XS,3,2.5,100,zero_cross,2079.141203803008,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_XS,3,2.5,200,fixed_horizon,2079.141203803008,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_XS,3,2.5,200,zero_cross,2079.141203803008,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_XS,3,2.5,500,fixed_horizon,2079.141203803008,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_XS,3,2.5,500,zero_cross,2079.141203803008,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_XS,3,3.0,50,fixed_horizon,2079.141203803008,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_XS,3,3.0,50,zero_cross,2079.141203803008,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_XS,3,3.0,100,fixed_horizon,2079.141203803008,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_XS,3,3.0,100,zero_cross,2079.141203803008,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_XS,3,3.0,200,fixed_horizon,2079.141203803008,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_XS,3,3.0,200,zero_cross,2079.141203803008,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_XS,3,3.0,500,fixed_horizon,2079.141203803008,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
demean_group_mean_loo,PEBBLES,PEBBLES_XS,3,3.0,500,zero_cross,2079.141203803008,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,3,1.5,50,fixed_horizon,2.798401513794248,-28090.0,112,47,49.857142857142854,50,279,135,144,112,2,0,-30620.000000000036,112,45,49.857142857142854,50,279,135,144,112,2,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,3,1.5,50,zero_cross,2.798401513794248,-13220.0,262,102,2.4885496183206106,19,279,135,144,262,9,0,-19032.000000000087,262,93,2.4885496183206106,19,279,135,144,262,9,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,3,1.5,100,fixed_horizon,2.798401513794248,-15870.0,73,32,99.0958904109589,100,279,135,144,73,2,0,-17512.000000000044,73,32,99.0958904109589,100,279,135,144,73,2,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,3,1.5,100,zero_cross,2.798401513794248,-13220.0,262,102,2.4885496183206106,19,279,135,144,262,9,0,-19032.000000000087,262,93,2.4885496183206106,19,279,135,144,262,9,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,3,1.5,200,fixed_horizon,2.798401513794248,-15110.0,44,16,196.22727272727272,200,279,135,144,44,1,0,-16171.999999999989,44,16,196.22727272727272,200,279,135,144,44,1,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,3,1.5,200,zero_cross,2.798401513794248,-13220.0,262,102,2.4885496183206106,19,279,135,144,262,9,0,-19032.000000000087,262,93,2.4885496183206106,19,279,135,144,262,9,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,3,1.5,500,fixed_horizon,2.798401513794248,2750.0,19,9,491.7894736842105,500,279,135,144,19,0,0,2340.9999999999854,19,9,491.7894736842105,500,279,135,144,19,0,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,3,1.5,500,zero_cross,2.798401513794248,-13220.0,262,102,2.4885496183206106,19,279,135,144,262,9,0,-19032.000000000087,262,93,2.4885496183206106,19,279,135,144,262,9,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,3,2.0,50,fixed_horizon,2.798401513794248,-28090.0,112,47,49.857142857142854,50,279,135,144,112,2,0,-30620.000000000036,112,45,49.857142857142854,50,279,135,144,112,2,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,3,2.0,50,zero_cross,2.798401513794248,-13220.0,262,102,2.4885496183206106,19,279,135,144,262,9,0,-19032.000000000087,262,93,2.4885496183206106,19,279,135,144,262,9,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,3,2.0,100,fixed_horizon,2.798401513794248,-15870.0,73,32,99.0958904109589,100,279,135,144,73,2,0,-17512.000000000044,73,32,99.0958904109589,100,279,135,144,73,2,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,3,2.0,100,zero_cross,2.798401513794248,-13220.0,262,102,2.4885496183206106,19,279,135,144,262,9,0,-19032.000000000087,262,93,2.4885496183206106,19,279,135,144,262,9,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,3,2.0,200,fixed_horizon,2.798401513794248,-15110.0,44,16,196.22727272727272,200,279,135,144,44,1,0,-16171.999999999989,44,16,196.22727272727272,200,279,135,144,44,1,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,3,2.0,200,zero_cross,2.798401513794248,-13220.0,262,102,2.4885496183206106,19,279,135,144,262,9,0,-19032.000000000087,262,93,2.4885496183206106,19,279,135,144,262,9,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,3,2.0,500,fixed_horizon,2.798401513794248,2750.0,19,9,491.7894736842105,500,279,135,144,19,0,0,2340.9999999999854,19,9,491.7894736842105,500,279,135,144,19,0,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,3,2.0,500,zero_cross,2.798401513794248,-13220.0,262,102,2.4885496183206106,19,279,135,144,262,9,0,-19032.000000000087,262,93,2.4885496183206106,19,279,135,144,262,9,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,3,2.5,50,fixed_horizon,2.798401513794248,-28090.0,112,47,49.857142857142854,50,279,135,144,112,2,0,-30620.000000000036,112,45,49.857142857142854,50,279,135,144,112,2,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,3,2.5,50,zero_cross,2.798401513794248,-13220.0,262,102,2.4885496183206106,19,279,135,144,262,9,0,-19032.000000000087,262,93,2.4885496183206106,19,279,135,144,262,9,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,3,2.5,100,fixed_horizon,2.798401513794248,-15870.0,73,32,99.0958904109589,100,279,135,144,73,2,0,-17512.000000000044,73,32,99.0958904109589,100,279,135,144,73,2,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,3,2.5,100,zero_cross,2.798401513794248,-13220.0,262,102,2.4885496183206106,19,279,135,144,262,9,0,-19032.000000000087,262,93,2.4885496183206106,19,279,135,144,262,9,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,3,2.5,200,fixed_horizon,2.798401513794248,-15110.0,44,16,196.22727272727272,200,279,135,144,44,1,0,-16171.999999999989,44,16,196.22727272727272,200,279,135,144,44,1,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,3,2.5,200,zero_cross,2.798401513794248,-13220.0,262,102,2.4885496183206106,19,279,135,144,262,9,0,-19032.000000000087,262,93,2.4885496183206106,19,279,135,144,262,9,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,3,2.5,500,fixed_horizon,2.798401513794248,2750.0,19,9,491.7894736842105,500,279,135,144,19,0,0,2340.9999999999854,19,9,491.7894736842105,500,279,135,144,19,0,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,3,2.5,500,zero_cross,2.798401513794248,-13220.0,262,102,2.4885496183206106,19,279,135,144,262,9,0,-19032.000000000087,262,93,2.4885496183206106,19,279,135,144,262,9,0
ols_all_days_leaky,PEBBLES,PEBBLES_XS,3,3.0,50,fixed_horizon,2.798401513794248,-28090.0,112,47,49.857142857142854,50,279,135,144,112,2,0,-30620.000000000036,112,45,49.857142857142854,50,279,135,144,112,2,0
