group,product,threshold_abs_z,signal_n,signal_pct,buy_signal_share,passive_fill_next5_pct,mid_edge_h1,active_edge_h1,passive_edge_h1,active_edge_h1_positive_days,active_edge_h1_min_day,mid_edge_h5,active_edge_h5,passive_edge_h5,active_edge_h5_positive_days,active_edge_h5_min_day,mid_edge_h20,active_edge_h20,passive_edge_h20,active_edge_h20_positive_days,active_edge_h20_min_day
PEBBLES,PEBBLES_L,2.0,853,0.028433333333333335,0.5240328253223916,0.044548651817116064,2.8604923798358732,-0.42907385697538103,6.150058616647128,1,-0.9090909090909091,2.657092614302462,-0.6324736225087925,5.946658851113717,1,-3.0244755244755246,2.1213364595545134,-1.168229777256741,5.410902696365768,1,-6.061188811188811
PEBBLES,PEBBLES_L,2.5,853,0.028433333333333335,0.5240328253223916,0.044548651817116064,2.8604923798358732,-0.42907385697538103,6.150058616647128,1,-0.9090909090909091,2.657092614302462,-0.6324736225087925,5.946658851113717,1,-3.0244755244755246,2.1213364595545134,-1.168229777256741,5.410902696365768,1,-6.061188811188811
PEBBLES,PEBBLES_L,3.0,853,0.028433333333333335,0.5240328253223916,0.044548651817116064,2.8604923798358732,-0.42907385697538103,6.150058616647128,1,-0.9090909090909091,2.657092614302462,-0.6324736225087925,5.946658851113717,1,-3.0244755244755246,2.1213364595545134,-1.168229777256741,5.410902696365768,1,-6.061188811188811
PEBBLES,PEBBLES_S,0.5,952,0.031733333333333336,0.5220588235294118,0.05042016806722689,2.797794117647059,-0.42962184873949577,6.025210084033613,0,-0.6793313069908815,2.7941176470588234,-0.4332983193277311,6.021533613445378,1,-0.9587301587301588,1.9753151260504203,-1.2521008403361344,5.2027310924369745,2,-6.178571428571429
PEBBLES,PEBBLES_XL,0.5,957,0.0319,0.5245559038662487,0.038662486938349006,4.205851619644723,-0.45768025078369906,8.869383490073146,1,-1.6650793650793652,6.651515151515151,1.9879832810867293,11.315047021943574,3,0.16666666666666666,5.1269592476489025,0.46342737722048066,9.790491118077325,2,-8.36031746031746
SLEEP_POD,SLEEP_POD_COTTON,2.5,47,0.0015666666666666667,0.8085106382978723,0.02127659574468085,4.404255319148936,-0.48936170212765956,9.297872340425531,0,-0.6666666666666666,14.23404255319149,9.340425531914894,19.127659574468087,2,8.06578947368421,39.38297872340426,34.48936170212766,44.276595744680854,2,14.555555555555555
PEBBLES,PEBBLES_M,1.0,853,0.028433333333333335,0.5240328253223916,0.03985932004689332,2.7332942555685813,-0.5885111371629543,6.055099648300117,1,-1.6164874551971327,2.302461899179367,-1.0193434935521688,5.624267291910903,2,-4.732974910394265,2.253810082063306,-1.0679953106682298,5.575615474794842,2,-9.136200716845877
PEBBLES,PEBBLES_M,1.5,853,0.028433333333333335,0.5240328253223916,0.03985932004689332,2.7332942555685813,-0.5885111371629543,6.055099648300117,1,-1.6164874551971327,2.302461899179367,-1.0193434935521688,5.624267291910903,2,-4.732974910394265,2.253810082063306,-1.0679953106682298,5.575615474794842,2,-9.136200716845877
PEBBLES,PEBBLES_M,2.0,853,0.028433333333333335,0.5240328253223916,0.03985932004689332,2.7332942555685813,-0.5885111371629543,6.055099648300117,1,-1.6164874551971327,2.302461899179367,-1.0193434935521688,5.624267291910903,2,-4.732974910394265,2.253810082063306,-1.0679953106682298,5.575615474794842,2,-9.136200716845877
PEBBLES,PEBBLES_M,2.5,853,0.028433333333333335,0.5240328253223916,0.03985932004689332,2.7332942555685813,-0.5885111371629543,6.055099648300117,1,-1.6164874551971327,2.302461899179367,-1.0193434935521688,5.624267291910903,2,-4.732974910394265,2.253810082063306,-1.0679953106682298,5.575615474794842,2,-9.136200716845877
PEBBLES,PEBBLES_M,3.0,853,0.028433333333333335,0.5240328253223916,0.03985932004689332,2.7332942555685813,-0.5885111371629543,6.055099648300117,1,-1.6164874551971327,2.302461899179367,-1.0193434935521688,5.624267291910903,2,-4.732974910394265,2.253810082063306,-1.0679953106682298,5.575615474794842,2,-9.136200716845877
TRANSLATOR,TRANSLATOR_GRAPHITE_MIST,3.0,27,0.0009,0.0,0.07407407407407407,4.12962962962963,-0.8703703703703703,9.12962962962963,0,-0.8703703703703703,18.38888888888889,13.38888888888889,23.38888888888889,1,13.38888888888889,52.148148148148145,47.148148148148145,57.148148148148145,1,47.148148148148145
ROBOT,ROBOT_IRONING,2.0,852,0.0284,0.8497652582159625,0.03755868544600939,2.0363849765258215,-1.0551643192488263,5.127934272300469,0,-1.0551643192488263,6.583333333333333,3.4917840375586855,9.674882629107982,1,3.4917840375586855,17.747065727699532,14.655516431924882,20.83861502347418,1,14.655516431924882
PEBBLES,PEBBLES_L,0.5,957,0.0319,0.5245559038662487,0.042842215256008356,2.5120167189132707,-1.1238244514106583,6.1478578892372,0,-1.65,2.439916405433647,-1.1959247648902822,6.075757575757576,1,-3.45,2.41692789968652,-1.2189132706374086,6.0527690700104495,1,-4.890909090909091
PEBBLES,PEBBLES_M,0.5,956,0.03186666666666667,0.5240585774058577,0.038702928870292884,2.450313807531381,-1.207112970711297,6.107740585774058,0,-2.401929260450161,1.977510460251046,-1.6799163179916319,5.634937238493724,1,-5.315112540192926,1.6302301255230125,-2.0271966527196654,5.28765690376569,1,-9.229903536977492
