case,day,product,pnl
top8_sizes,2,SLEEP_POD_COTTON,13278
top8_sizes,2,SLEEP_POD_LAMB_WOOL,7141
top8_sizes,2,SLEEP_POD_NYLON,2191
top8_sizes,2,SLEEP_POD_POLYESTER,17615
top8_sizes,2,SLEEP_POD_SUEDE,10064
top8_sizes,2,SNACKPACK_CHOCOLATE,4884
top8_sizes,2,SNACKPACK_PISTACHIO,7750
top8_sizes,2,SNACKPACK_RASPBERRY,13450
top8_sizes,2,SNACKPACK_STRAWBERRY,1931
top8_sizes,2,SNACKPACK_VANILLA,6080
top8_sizes,2,TRANSLATOR_ASTRO_BLACK,-1136
top8_sizes,2,TRANSLATOR_ECLIPSE_CHARCOAL,-2587
top8_sizes,2,TRANSLATOR_GRAPHITE_MIST,226
top8_sizes,2,TRANSLATOR_SPACE_GRAY,0
top8_sizes,2,TRANSLATOR_VOID_BLUE,5339
top8_sizes,2,UV_VISOR_AMBER,13933
top8_sizes,2,UV_VISOR_MAGENTA,17813
top8_sizes,2,UV_VISOR_ORANGE,5338
top8_sizes,2,UV_VISOR_RED,7582
top8_sizes,2,UV_VISOR_YELLOW,4356
top8_sizes,3,GALAXY_SOUNDS_BLACK_HOLES,6391
top8_sizes,3,GALAXY_SOUNDS_DARK_MATTER,1162
top8_sizes,3,GALAXY_SOUNDS_PLANETARY_RINGS,-389
top8_sizes,3,GALAXY_SOUNDS_SOLAR_FLAMES,9240
top8_sizes,3,GALAXY_SOUNDS_SOLAR_WINDS,13780
top8_sizes,3,MICROCHIP_CIRCLE,1727
top8_sizes,3,MICROCHIP_OVAL,18822
top8_sizes,3,MICROCHIP_RECTANGLE,3904
top8_sizes,3,MICROCHIP_SQUARE,32872
top8_sizes,3,MICROCHIP_TRIANGLE,10233
top8_sizes,3,OXYGEN_SHAKE_CHOCOLATE,10434
top8_sizes,3,OXYGEN_SHAKE_EVENING_BREATH,7882
top8_sizes,3,OXYGEN_SHAKE_GARLIC,-219
top8_sizes,3,OXYGEN_SHAKE_MINT,0
top8_sizes,3,OXYGEN_SHAKE_MORNING_BREATH,8159
top8_sizes,3,PANEL_1X2,0
top8_sizes,3,PANEL_1X4,4839
top8_sizes,3,PANEL_2X2,5525
top8_sizes,3,PANEL_2X4,6121
top8_sizes,3,PANEL_4X4,0
top8_sizes,3,PEBBLES_L,3870
top8_sizes,3,PEBBLES_M,0
top8_sizes,3,PEBBLES_S,5188
top8_sizes,3,PEBBLES_XL,38715
top8_sizes,3,PEBBLES_XS,9490
top8_sizes,3,ROBOT_DISHES,10932
top8_sizes,3,ROBOT_IRONING,20550
top8_sizes,3,ROBOT_LAUNDRY,4835
top8_sizes,3,ROBOT_MOPPING,-4805
top8_sizes,3,ROBOT_VACUUMING,13873
top8_sizes,3,SLEEP_POD_COTTON,10402
top8_sizes,3,SLEEP_POD_LAMB_WOOL,6585
top8_sizes,3,SLEEP_POD_NYLON,7216
top8_sizes,3,SLEEP_POD_POLYESTER,-238
top8_sizes,3,SLEEP_POD_SUEDE,11197
top8_sizes,3,SNACKPACK_CHOCOLATE,9670
top8_sizes,3,SNACKPACK_PISTACHIO,6570
top8_sizes,3,SNACKPACK_RASPBERRY,10530
top8_sizes,3,SNACKPACK_STRAWBERRY,5116
top8_sizes,3,SNACKPACK_VANILLA,7334
top8_sizes,3,TRANSLATOR_ASTRO_BLACK,8967
top8_sizes,3,TRANSLATOR_ECLIPSE_CHARCOAL,13679
top8_sizes,3,TRANSLATOR_GRAPHITE_MIST,3246
top8_sizes,3,TRANSLATOR_SPACE_GRAY,0
top8_sizes,3,TRANSLATOR_VOID_BLUE,6956
top8_sizes,3,UV_VISOR_AMBER,10176
top8_sizes,3,UV_VISOR_MAGENTA,10135
top8_sizes,3,UV_VISOR_ORANGE,4989
top8_sizes,3,UV_VISOR_RED,3688
top8_sizes,3,UV_VISOR_YELLOW,8065
top8_sizes,4,GALAXY_SOUNDS_BLACK_HOLES,15710
top8_sizes,4,GALAXY_SOUNDS_DARK_MATTER,17479
top8_sizes,4,GALAXY_SOUNDS_PLANETARY_RINGS,6740
top8_sizes,4,GALAXY_SOUNDS_SOLAR_FLAMES,16360
top8_sizes,4,GALAXY_SOUNDS_SOLAR_WINDS,11785
top8_sizes,4,MICROCHIP_CIRCLE,11944
top8_sizes,4,MICROCHIP_OVAL,18905
top8_sizes,4,MICROCHIP_RECTANGLE,19251
top8_sizes,4,MICROCHIP_SQUARE,-20836
top8_sizes,4,MICROCHIP_TRIANGLE,14252
top8_sizes,4,OXYGEN_SHAKE_CHOCOLATE,5335
top8_sizes,4,OXYGEN_SHAKE_EVENING_BREATH,12376
top8_sizes,4,OXYGEN_SHAKE_GARLIC,21417
top8_sizes,4,OXYGEN_SHAKE_MINT,0
top8_sizes,4,OXYGEN_SHAKE_MORNING_BREATH,3406
top8_sizes,4,PANEL_1X2,0
top8_sizes,4,PANEL_1X4,9532
top8_sizes,4,PANEL_2X2,1919
top8_sizes,4,PANEL_2X4,12639
top8_sizes,4,PANEL_4X4,0
top8_sizes,4,PEBBLES_L,1635
top8_sizes,4,PEBBLES_M,0
top8_sizes,4,PEBBLES_S,23192
top8_sizes,4,PEBBLES_XL,68520
top8_sizes,4,PEBBLES_XS,12280
top8_sizes,4,ROBOT_DISHES,-2119
top8_sizes,4,ROBOT_IRONING,-1000
top8_sizes,4,ROBOT_LAUNDRY,3695
top8_sizes,4,ROBOT_MOPPING,7796
top8_sizes,4,ROBOT_VACUUMING,-3122
top8_sizes,4,SLEEP_POD_COTTON,8535
top8_sizes,4,SLEEP_POD_LAMB_WOOL,19185
top8_sizes,4,SLEEP_POD_NYLON,5290
top8_sizes,4,SLEEP_POD_POLYESTER,6254
top8_sizes,4,SLEEP_POD_SUEDE,-3255
top8_sizes,4,SNACKPACK_CHOCOLATE,6019
top8_sizes,4,SNACKPACK_PISTACHIO,762
top8_sizes,4,SNACKPACK_RASPBERRY,10055
top8_sizes,4,SNACKPACK_STRAWBERRY,2738
top8_sizes,4,SNACKPACK_VANILLA,7290
top8_sizes,4,TRANSLATOR_ASTRO_BLACK,2997
top8_sizes,4,TRANSLATOR_ECLIPSE_CHARCOAL,13841
top8_sizes,4,TRANSLATOR_GRAPHITE_MIST,18999
top8_sizes,4,TRANSLATOR_SPACE_GRAY,0
top8_sizes,4,TRANSLATOR_VOID_BLUE,5676
top8_sizes,4,UV_VISOR_AMBER,1640
top8_sizes,4,UV_VISOR_MAGENTA,5665
top8_sizes,4,UV_VISOR_ORANGE,15240
top8_sizes,4,UV_VISOR_RED,5432
top8_sizes,4,UV_VISOR_YELLOW,5360
top8_sizes_plus_laundry,2,GALAXY_SOUNDS_BLACK_HOLES,16489
top8_sizes_plus_laundry,2,GALAXY_SOUNDS_DARK_MATTER,5538
top8_sizes_plus_laundry,2,GALAXY_SOUNDS_PLANETARY_RINGS,23295
top8_sizes_plus_laundry,2,GALAXY_SOUNDS_SOLAR_FLAMES,18066
top8_sizes_plus_laundry,2,GALAXY_SOUNDS_SOLAR_WINDS,965
top8_sizes_plus_laundry,2,MICROCHIP_CIRCLE,-511
top8_sizes_plus_laundry,2,MICROCHIP_OVAL,5618
top8_sizes_plus_laundry,2,MICROCHIP_RECTANGLE,16141
top8_sizes_plus_laundry,2,MICROCHIP_SQUARE,24261
top8_sizes_plus_laundry,2,MICROCHIP_TRIANGLE,6325
top8_sizes_plus_laundry,2,OXYGEN_SHAKE_CHOCOLATE,9314
top8_sizes_plus_laundry,2,OXYGEN_SHAKE_EVENING_BREATH,2117
top8_sizes_plus_laundry,2,OXYGEN_SHAKE_GARLIC,20407
top8_sizes_plus_laundry,2,OXYGEN_SHAKE_MINT,0
top8_sizes_plus_laundry,2,OXYGEN_SHAKE_MORNING_BREATH,8368
top8_sizes_plus_laundry,2,PANEL_1X2,0
top8_sizes_plus_laundry,2,PANEL_1X4,16825
top8_sizes_plus_laundry,2,PANEL_2X2,7060
top8_sizes_plus_laundry,2,PANEL_2X4,4774
top8_sizes_plus_laundry,2,PANEL_4X4,0
top8_sizes_plus_laundry,2,PEBBLES_L,20786
top8_sizes_plus_laundry,2,PEBBLES_M,0
top8_sizes_plus_laundry,2,PEBBLES_S,20129
top8_sizes_plus_laundry,2,PEBBLES_XL,19620
top8_sizes_plus_laundry,2,PEBBLES_XS,9650
top8_sizes_plus_laundry,2,ROBOT_DISHES,8067
top8_sizes_plus_laundry,2,ROBOT_IRONING,4850
top8_sizes_plus_laundry,2,ROBOT_LAUNDRY,11939
top8_sizes_plus_laundry,2,ROBOT_MOPPING,4728
top8_sizes_plus_laundry,2,ROBOT_VACUUMING,-1758
top8_sizes_plus_laundry,2,SLEEP_POD_COTTON,13278
top8_sizes_plus_laundry,2,SLEEP_POD_LAMB_WOOL,7141
top8_sizes_plus_laundry,2,SLEEP_POD_NYLON,2191
top8_sizes_plus_laundry,2,SLEEP_POD_POLYESTER,17615
top8_sizes_plus_laundry,2,SLEEP_POD_SUEDE,10064
top8_sizes_plus_laundry,2,SNACKPACK_CHOCOLATE,4884
top8_sizes_plus_laundry,2,SNACKPACK_PISTACHIO,7750
top8_sizes_plus_laundry,2,SNACKPACK_RASPBERRY,13450
top8_sizes_plus_laundry,2,SNACKPACK_STRAWBERRY,1931
top8_sizes_plus_laundry,2,SNACKPACK_VANILLA,6080
top8_sizes_plus_laundry,2,TRANSLATOR_ASTRO_BLACK,-1136
top8_sizes_plus_laundry,2,TRANSLATOR_ECLIPSE_CHARCOAL,-2587
top8_sizes_plus_laundry,2,TRANSLATOR_GRAPHITE_MIST,226
top8_sizes_plus_laundry,2,TRANSLATOR_SPACE_GRAY,0
top8_sizes_plus_laundry,2,TRANSLATOR_VOID_BLUE,5339
top8_sizes_plus_laundry,2,UV_VISOR_AMBER,13933
top8_sizes_plus_laundry,2,UV_VISOR_MAGENTA,17813
top8_sizes_plus_laundry,2,UV_VISOR_ORANGE,5338
top8_sizes_plus_laundry,2,UV_VISOR_RED,7582
top8_sizes_plus_laundry,2,UV_VISOR_YELLOW,4356
top8_sizes_plus_laundry,3,GALAXY_SOUNDS_BLACK_HOLES,6391
top8_sizes_plus_laundry,3,GALAXY_SOUNDS_DARK_MATTER,1162
top8_sizes_plus_laundry,3,GALAXY_SOUNDS_PLANETARY_RINGS,-389
top8_sizes_plus_laundry,3,GALAXY_SOUNDS_SOLAR_FLAMES,9240
top8_sizes_plus_laundry,3,GALAXY_SOUNDS_SOLAR_WINDS,13780
top8_sizes_plus_laundry,3,MICROCHIP_CIRCLE,1727
top8_sizes_plus_laundry,3,MICROCHIP_OVAL,18822
top8_sizes_plus_laundry,3,MICROCHIP_RECTANGLE,3904
top8_sizes_plus_laundry,3,MICROCHIP_SQUARE,32872
top8_sizes_plus_laundry,3,MICROCHIP_TRIANGLE,10233
top8_sizes_plus_laundry,3,OXYGEN_SHAKE_CHOCOLATE,10434
top8_sizes_plus_laundry,3,OXYGEN_SHAKE_EVENING_BREATH,7882
top8_sizes_plus_laundry,3,OXYGEN_SHAKE_GARLIC,-219
top8_sizes_plus_laundry,3,OXYGEN_SHAKE_MINT,0
top8_sizes_plus_laundry,3,OXYGEN_SHAKE_MORNING_BREATH,8159
top8_sizes_plus_laundry,3,PANEL_1X2,0
top8_sizes_plus_laundry,3,PANEL_1X4,4839
top8_sizes_plus_laundry,3,PANEL_2X2,5525
top8_sizes_plus_laundry,3,PANEL_2X4,6121
top8_sizes_plus_laundry,3,PANEL_4X4,0
top8_sizes_plus_laundry,3,PEBBLES_L,3870
top8_sizes_plus_laundry,3,PEBBLES_M,0
top8_sizes_plus_laundry,3,PEBBLES_S,5188
top8_sizes_plus_laundry,3,PEBBLES_XL,38715
top8_sizes_plus_laundry,3,PEBBLES_XS,9490
top8_sizes_plus_laundry,3,ROBOT_DISHES,10932
top8_sizes_plus_laundry,3,ROBOT_IRONING,20550
top8_sizes_plus_laundry,3,ROBOT_LAUNDRY,4651
top8_sizes_plus_laundry,3,ROBOT_MOPPING,-4805
top8_sizes_plus_laundry,3,ROBOT_VACUUMING,13873
top8_sizes_plus_laundry,3,SLEEP_POD_COTTON,10402
top8_sizes_plus_laundry,3,SLEEP_POD_LAMB_WOOL,6585
top8_sizes_plus_laundry,3,SLEEP_POD_NYLON,7216
top8_sizes_plus_laundry,3,SLEEP_POD_POLYESTER,-238
top8_sizes_plus_laundry,3,SLEEP_POD_SUEDE,11197
top8_sizes_plus_laundry,3,SNACKPACK_CHOCOLATE,9670
top8_sizes_plus_laundry,3,SNACKPACK_PISTACHIO,6570
top8_sizes_plus_laundry,3,SNACKPACK_RASPBERRY,10530
top8_sizes_plus_laundry,3,SNACKPACK_STRAWBERRY,5116
top8_sizes_plus_laundry,3,SNACKPACK_VANILLA,7334
top8_sizes_plus_laundry,3,TRANSLATOR_ASTRO_BLACK,8967
top8_sizes_plus_laundry,3,TRANSLATOR_ECLIPSE_CHARCOAL,13679
top8_sizes_plus_laundry,3,TRANSLATOR_GRAPHITE_MIST,3246
top8_sizes_plus_laundry,3,TRANSLATOR_SPACE_GRAY,0
top8_sizes_plus_laundry,3,TRANSLATOR_VOID_BLUE,6956
top8_sizes_plus_laundry,3,UV_VISOR_AMBER,10176
top8_sizes_plus_laundry,3,UV_VISOR_MAGENTA,10135
top8_sizes_plus_laundry,3,UV_VISOR_ORANGE,4989
top8_sizes_plus_laundry,3,UV_VISOR_RED,3688
top8_sizes_plus_laundry,3,UV_VISOR_YELLOW,8065
top8_sizes_plus_laundry,4,GALAXY_SOUNDS_BLACK_HOLES,15710
top8_sizes_plus_laundry,4,GALAXY_SOUNDS_DARK_MATTER,17479
top8_sizes_plus_laundry,4,GALAXY_SOUNDS_PLANETARY_RINGS,6740
top8_sizes_plus_laundry,4,GALAXY_SOUNDS_SOLAR_FLAMES,16360
top8_sizes_plus_laundry,4,GALAXY_SOUNDS_SOLAR_WINDS,11785
top8_sizes_plus_laundry,4,MICROCHIP_CIRCLE,11944
top8_sizes_plus_laundry,4,MICROCHIP_OVAL,18905
top8_sizes_plus_laundry,4,MICROCHIP_RECTANGLE,19251
top8_sizes_plus_laundry,4,MICROCHIP_SQUARE,-20836
top8_sizes_plus_laundry,4,MICROCHIP_TRIANGLE,14252
top8_sizes_plus_laundry,4,OXYGEN_SHAKE_CHOCOLATE,5335
top8_sizes_plus_laundry,4,OXYGEN_SHAKE_EVENING_BREATH,12376
top8_sizes_plus_laundry,4,OXYGEN_SHAKE_GARLIC,21417
top8_sizes_plus_laundry,4,OXYGEN_SHAKE_MINT,0
top8_sizes_plus_laundry,4,OXYGEN_SHAKE_MORNING_BREATH,3406
top8_sizes_plus_laundry,4,PANEL_1X2,0
top8_sizes_plus_laundry,4,PANEL_1X4,9532
top8_sizes_plus_laundry,4,PANEL_2X2,1919
top8_sizes_plus_laundry,4,PANEL_2X4,12639
top8_sizes_plus_laundry,4,PANEL_4X4,0
top8_sizes_plus_laundry,4,PEBBLES_L,1635
top8_sizes_plus_laundry,4,PEBBLES_M,0
top8_sizes_plus_laundry,4,PEBBLES_S,23192
top8_sizes_plus_laundry,4,PEBBLES_XL,68520
top8_sizes_plus_laundry,4,PEBBLES_XS,12280
top8_sizes_plus_laundry,4,ROBOT_DISHES,-2119
top8_sizes_plus_laundry,4,ROBOT_IRONING,-1000
top8_sizes_plus_laundry,4,ROBOT_LAUNDRY,5656
top8_sizes_plus_laundry,4,ROBOT_MOPPING,7796
top8_sizes_plus_laundry,4,ROBOT_VACUUMING,-3122
top8_sizes_plus_laundry,4,SLEEP_POD_COTTON,8535
top8_sizes_plus_laundry,4,SLEEP_POD_LAMB_WOOL,19185
top8_sizes_plus_laundry,4,SLEEP_POD_NYLON,5290
top8_sizes_plus_laundry,4,SLEEP_POD_POLYESTER,6254
top8_sizes_plus_laundry,4,SLEEP_POD_SUEDE,-3255
top8_sizes_plus_laundry,4,SNACKPACK_CHOCOLATE,6019
top8_sizes_plus_laundry,4,SNACKPACK_PISTACHIO,762
top8_sizes_plus_laundry,4,SNACKPACK_RASPBERRY,10055
top8_sizes_plus_laundry,4,SNACKPACK_STRAWBERRY,2738
top8_sizes_plus_laundry,4,SNACKPACK_VANILLA,7290
top8_sizes_plus_laundry,4,TRANSLATOR_ASTRO_BLACK,2997
top8_sizes_plus_laundry,4,TRANSLATOR_ECLIPSE_CHARCOAL,13841
top8_sizes_plus_laundry,4,TRANSLATOR_GRAPHITE_MIST,18999
top8_sizes_plus_laundry,4,TRANSLATOR_SPACE_GRAY,0
top8_sizes_plus_laundry,4,TRANSLATOR_VOID_BLUE,5676
top8_sizes_plus_laundry,4,UV_VISOR_AMBER,1640
top8_sizes_plus_laundry,4,UV_VISOR_MAGENTA,5665
top8_sizes_plus_laundry,4,UV_VISOR_ORANGE,15240
top8_sizes_plus_laundry,4,UV_VISOR_RED,5432
top8_sizes_plus_laundry,4,UV_VISOR_YELLOW,5360
global4_plus_top2,2,GALAXY_SOUNDS_BLACK_HOLES,16489
global4_plus_top2,2,GALAXY_SOUNDS_DARK_MATTER,5538
global4_plus_top2,2,GALAXY_SOUNDS_PLANETARY_RINGS,23295
global4_plus_top2,2,GALAXY_SOUNDS_SOLAR_FLAMES,18066
global4_plus_top2,2,GALAXY_SOUNDS_SOLAR_WINDS,965
global4_plus_top2,2,MICROCHIP_CIRCLE,523
global4_plus_top2,2,MICROCHIP_OVAL,5618
global4_plus_top2,2,MICROCHIP_RECTANGLE,16141
global4_plus_top2,2,MICROCHIP_SQUARE,24261
global4_plus_top2,2,MICROCHIP_TRIANGLE,6325
global4_plus_top2,2,OXYGEN_SHAKE_CHOCOLATE,9314
global4_plus_top2,2,OXYGEN_SHAKE_EVENING_BREATH,2117
global4_plus_top2,2,OXYGEN_SHAKE_GARLIC,19621
global4_plus_top2,2,OXYGEN_SHAKE_MINT,0
global4_plus_top2,2,OXYGEN_SHAKE_MORNING_BREATH,4125
global4_plus_top2,2,PANEL_1X2,0
global4_plus_top2,2,PANEL_1X4,16825
global4_plus_top2,2,PANEL_2X2,7060
global4_plus_top2,2,PANEL_2X4,4812
global4_plus_top2,2,PANEL_4X4,0
global4_plus_top2,2,PEBBLES_L,20786
global4_plus_top2,2,PEBBLES_M,0
global4_plus_top2,2,PEBBLES_S,20304
global4_plus_top2,2,PEBBLES_XL,19620
global4_plus_top2,2,PEBBLES_XS,9650
global4_plus_top2,2,ROBOT_DISHES,8067
global4_plus_top2,2,ROBOT_IRONING,4670
global4_plus_top2,2,ROBOT_LAUNDRY,6149
global4_plus_top2,2,ROBOT_MOPPING,4728
global4_plus_top2,2,ROBOT_VACUUMING,-1758
global4_plus_top2,2,SLEEP_POD_COTTON,13278
global4_plus_top2,2,SLEEP_POD_LAMB_WOOL,7141
global4_plus_top2,2,SLEEP_POD_NYLON,2191
global4_plus_top2,2,SLEEP_POD_POLYESTER,17615
global4_plus_top2,2,SLEEP_POD_SUEDE,10064
global4_plus_top2,2,SNACKPACK_CHOCOLATE,4884
global4_plus_top2,2,SNACKPACK_PISTACHIO,7750
global4_plus_top2,2,SNACKPACK_RASPBERRY,13450
global4_plus_top2,2,SNACKPACK_STRAWBERRY,2606
global4_plus_top2,2,SNACKPACK_VANILLA,6080
global4_plus_top2,2,TRANSLATOR_ASTRO_BLACK,-1136
global4_plus_top2,2,TRANSLATOR_ECLIPSE_CHARCOAL,-2587
global4_plus_top2,2,TRANSLATOR_GRAPHITE_MIST,226
global4_plus_top2,2,TRANSLATOR_SPACE_GRAY,0
global4_plus_top2,2,TRANSLATOR_VOID_BLUE,5339
global4_plus_top2,2,UV_VISOR_AMBER,13933
global4_plus_top2,2,UV_VISOR_MAGENTA,17813
global4_plus_top2,2,UV_VISOR_ORANGE,5338
global4_plus_top2,2,UV_VISOR_RED,7582
global4_plus_top2,2,UV_VISOR_YELLOW,4356
global4_plus_top2,3,GALAXY_SOUNDS_BLACK_HOLES,6391
global4_plus_top2,3,GALAXY_SOUNDS_DARK_MATTER,1162
global4_plus_top2,3,GALAXY_SOUNDS_PLANETARY_RINGS,-389
global4_plus_top2,3,GALAXY_SOUNDS_SOLAR_FLAMES,9240
global4_plus_top2,3,GALAXY_SOUNDS_SOLAR_WINDS,13780
global4_plus_top2,3,MICROCHIP_CIRCLE,-862
global4_plus_top2,3,MICROCHIP_OVAL,18822
global4_plus_top2,3,MICROCHIP_RECTANGLE,3904
global4_plus_top2,3,MICROCHIP_SQUARE,32872
global4_plus_top2,3,MICROCHIP_TRIANGLE,10233
global4_plus_top2,3,OXYGEN_SHAKE_CHOCOLATE,10434
global4_plus_top2,3,OXYGEN_SHAKE_EVENING_BREATH,7882
global4_plus_top2,3,OXYGEN_SHAKE_GARLIC,-1318
global4_plus_top2,3,OXYGEN_SHAKE_MINT,0
global4_plus_top2,3,OXYGEN_SHAKE_MORNING_BREATH,2750
global4_plus_top2,3,PANEL_1X2,0
global4_plus_top2,3,PANEL_1X4,4839
global4_plus_top2,3,PANEL_2X2,5525
global4_plus_top2,3,PANEL_2X4,6302
global4_plus_top2,3,PANEL_4X4,0
global4_plus_top2,3,PEBBLES_L,3870
global4_plus_top2,3,PEBBLES_M,0
global4_plus_top2,3,PEBBLES_S,7144
global4_plus_top2,3,PEBBLES_XL,38715
global4_plus_top2,3,PEBBLES_XS,9490
global4_plus_top2,3,ROBOT_DISHES,10932
global4_plus_top2,3,ROBOT_IRONING,20920
global4_plus_top2,3,ROBOT_LAUNDRY,4835
global4_plus_top2,3,ROBOT_MOPPING,-4805
global4_plus_top2,3,ROBOT_VACUUMING,13873
global4_plus_top2,3,SLEEP_POD_COTTON,10402
global4_plus_top2,3,SLEEP_POD_LAMB_WOOL,6585
global4_plus_top2,3,SLEEP_POD_NYLON,7216
global4_plus_top2,3,SLEEP_POD_POLYESTER,-238
global4_plus_top2,3,SLEEP_POD_SUEDE,11197
global4_plus_top2,3,SNACKPACK_CHOCOLATE,9670
global4_plus_top2,3,SNACKPACK_PISTACHIO,6570
global4_plus_top2,3,SNACKPACK_RASPBERRY,10530
global4_plus_top2,3,SNACKPACK_STRAWBERRY,2710
global4_plus_top2,3,SNACKPACK_VANILLA,7334
global4_plus_top2,3,TRANSLATOR_ASTRO_BLACK,8967
global4_plus_top2,3,TRANSLATOR_ECLIPSE_CHARCOAL,13679
global4_plus_top2,3,TRANSLATOR_GRAPHITE_MIST,3246
global4_plus_top2,3,TRANSLATOR_SPACE_GRAY,0
global4_plus_top2,3,TRANSLATOR_VOID_BLUE,6956
global4_plus_top2,3,UV_VISOR_AMBER,10176
global4_plus_top2,3,UV_VISOR_MAGENTA,10135
global4_plus_top2,3,UV_VISOR_ORANGE,4989
global4_plus_top2,3,UV_VISOR_RED,3688
global4_plus_top2,3,UV_VISOR_YELLOW,8065
global4_plus_top2,4,GALAXY_SOUNDS_BLACK_HOLES,15710
global4_plus_top2,4,GALAXY_SOUNDS_DARK_MATTER,17479
global4_plus_top2,4,GALAXY_SOUNDS_PLANETARY_RINGS,6740
global4_plus_top2,4,GALAXY_SOUNDS_SOLAR_FLAMES,16360
global4_plus_top2,4,GALAXY_SOUNDS_SOLAR_WINDS,11785
global4_plus_top2,4,MICROCHIP_CIRCLE,11709
global4_plus_top2,4,MICROCHIP_OVAL,18905
global4_plus_top2,4,MICROCHIP_RECTANGLE,19251
global4_plus_top2,4,MICROCHIP_SQUARE,-20836
global4_plus_top2,4,MICROCHIP_TRIANGLE,14252
global4_plus_top2,4,OXYGEN_SHAKE_CHOCOLATE,5335
global4_plus_top2,4,OXYGEN_SHAKE_EVENING_BREATH,12376
global4_plus_top2,4,OXYGEN_SHAKE_GARLIC,21387
global4_plus_top2,4,OXYGEN_SHAKE_MINT,0
global4_plus_top2,4,OXYGEN_SHAKE_MORNING_BREATH,8346
global4_plus_top2,4,PANEL_1X2,0
global4_plus_top2,4,PANEL_1X4,9532
global4_plus_top2,4,PANEL_2X2,1919
global4_plus_top2,4,PANEL_2X4,11239
global4_plus_top2,4,PANEL_4X4,0
global4_plus_top2,4,PEBBLES_L,1635
global4_plus_top2,4,PEBBLES_M,0
global4_plus_top2,4,PEBBLES_S,22075
global4_plus_top2,4,PEBBLES_XL,68520
global4_plus_top2,4,PEBBLES_XS,12280
global4_plus_top2,4,ROBOT_DISHES,-2119
global4_plus_top2,4,ROBOT_IRONING,-2050
global4_plus_top2,4,ROBOT_LAUNDRY,3695
global4_plus_top2,4,ROBOT_MOPPING,7796
global4_plus_top2,4,ROBOT_VACUUMING,-3122
global4_plus_top2,4,SLEEP_POD_COTTON,8535
global4_plus_top2,4,SLEEP_POD_LAMB_WOOL,19185
global4_plus_top2,4,SLEEP_POD_NYLON,5290
global4_plus_top2,4,SLEEP_POD_POLYESTER,6254
global4_plus_top2,4,SLEEP_POD_SUEDE,-3255
global4_plus_top2,4,SNACKPACK_CHOCOLATE,6019
global4_plus_top2,4,SNACKPACK_PISTACHIO,762
global4_plus_top2,4,SNACKPACK_RASPBERRY,10055
global4_plus_top2,4,SNACKPACK_STRAWBERRY,3414
global4_plus_top2,4,SNACKPACK_VANILLA,7290
global4_plus_top2,4,TRANSLATOR_ASTRO_BLACK,2997
global4_plus_top2,4,TRANSLATOR_ECLIPSE_CHARCOAL,13841
global4_plus_top2,4,TRANSLATOR_GRAPHITE_MIST,18999
global4_plus_top2,4,TRANSLATOR_SPACE_GRAY,0
global4_plus_top2,4,TRANSLATOR_VOID_BLUE,5676
global4_plus_top2,4,UV_VISOR_AMBER,1640
global4_plus_top2,4,UV_VISOR_MAGENTA,5665
global4_plus_top2,4,UV_VISOR_ORANGE,15240
global4_plus_top2,4,UV_VISOR_RED,5432
global4_plus_top2,4,UV_VISOR_YELLOW,5360
global4_plus_top5_laundry,2,GALAXY_SOUNDS_BLACK_HOLES,16489
global4_plus_top5_laundry,2,GALAXY_SOUNDS_DARK_MATTER,5538
global4_plus_top5_laundry,2,GALAXY_SOUNDS_PLANETARY_RINGS,23295
global4_plus_top5_laundry,2,GALAXY_SOUNDS_SOLAR_FLAMES,18066
global4_plus_top5_laundry,2,GALAXY_SOUNDS_SOLAR_WINDS,965
global4_plus_top5_laundry,2,MICROCHIP_CIRCLE,-511
global4_plus_top5_laundry,2,MICROCHIP_OVAL,5618
global4_plus_top5_laundry,2,MICROCHIP_RECTANGLE,16141
global4_plus_top5_laundry,2,MICROCHIP_SQUARE,24261
global4_plus_top5_laundry,2,MICROCHIP_TRIANGLE,6325
global4_plus_top5_laundry,2,OXYGEN_SHAKE_CHOCOLATE,9314
global4_plus_top5_laundry,2,OXYGEN_SHAKE_EVENING_BREATH,2117
global4_plus_top5_laundry,2,OXYGEN_SHAKE_GARLIC,20407
global4_plus_top5_laundry,2,OXYGEN_SHAKE_MINT,0
global4_plus_top5_laundry,2,OXYGEN_SHAKE_MORNING_BREATH,8368
global4_plus_top5_laundry,2,PANEL_1X2,0
global4_plus_top5_laundry,2,PANEL_1X4,16825
global4_plus_top5_laundry,2,PANEL_2X2,7060
global4_plus_top5_laundry,2,PANEL_2X4,4812
global4_plus_top5_laundry,2,PANEL_4X4,0
global4_plus_top5_laundry,2,PEBBLES_L,20786
global4_plus_top5_laundry,2,PEBBLES_M,0
global4_plus_top5_laundry,2,PEBBLES_S,20304
global4_plus_top5_laundry,2,PEBBLES_XL,19620
global4_plus_top5_laundry,2,PEBBLES_XS,9650
global4_plus_top5_laundry,2,ROBOT_DISHES,8067
global4_plus_top5_laundry,2,ROBOT_IRONING,4670
global4_plus_top5_laundry,2,ROBOT_LAUNDRY,11939
global4_plus_top5_laundry,2,ROBOT_MOPPING,4728
global4_plus_top5_laundry,2,ROBOT_VACUUMING,-1758
global4_plus_top5_laundry,2,SLEEP_POD_COTTON,13278
global4_plus_top5_laundry,2,SLEEP_POD_LAMB_WOOL,7141
