group,target,test_day,threshold,horizon,exit_rule,pnl,trades,wins,avg_hold,max_hold,sigma_train
SLEEP_POD,SLEEP_POD_NYLON,4,3.0,200,zero_cross,-5520.0,26,12,194.30769230769232,200,269.2851546553726
SLEEP_POD,SLEEP_POD_NYLON,4,3.0,500,fixed_horizon,-5170.0,13,7,466.53846153846155,500,269.2851546553726
SLEEP_POD,SLEEP_POD_NYLON,4,3.0,500,zero_cross,-5170.0,13,7,466.53846153846155,500,269.2851546553726
SLEEP_POD,SLEEP_POD_COTTON,2,1.5,20,fixed_horizon,-49520.0,424,166,20.0,20,380.8399351044772
SLEEP_POD,SLEEP_POD_COTTON,2,1.5,20,zero_cross,-49520.0,424,166,20.0,20,380.8399351044772
SLEEP_POD,SLEEP_POD_COTTON,2,1.5,50,fixed_horizon,-25230.0,176,77,50.0,50,380.8399351044772
SLEEP_POD,SLEEP_POD_COTTON,2,1.5,50,zero_cross,-25230.0,176,77,50.0,50,380.8399351044772
SLEEP_POD,SLEEP_POD_COTTON,2,1.5,100,fixed_horizon,-15880.0,89,40,100.0,100,380.8399351044772
SLEEP_POD,SLEEP_POD_COTTON,2,1.5,100,zero_cross,-15880.0,89,40,100.0,100,380.8399351044772
SLEEP_POD,SLEEP_POD_COTTON,2,1.5,200,fixed_horizon,-12210.0,45,22,200.0,200,380.8399351044772
SLEEP_POD,SLEEP_POD_COTTON,2,1.5,200,zero_cross,-12210.0,45,22,200.0,200,380.8399351044772
SLEEP_POD,SLEEP_POD_COTTON,2,1.5,500,fixed_horizon,-9750.0,19,6,500.0,500,380.8399351044772
SLEEP_POD,SLEEP_POD_COTTON,2,1.5,500,zero_cross,-6610.0,19,6,482.89473684210526,500,380.8399351044772
SLEEP_POD,SLEEP_POD_COTTON,2,2.0,20,fixed_horizon,-51940.0,403,159,20.0,20,380.8399351044772
SLEEP_POD,SLEEP_POD_COTTON,2,2.0,20,zero_cross,-51940.0,403,159,20.0,20,380.8399351044772
SLEEP_POD,SLEEP_POD_COTTON,2,2.0,50,fixed_horizon,-23850.0,168,74,50.0,50,380.8399351044772
SLEEP_POD,SLEEP_POD_COTTON,2,2.0,50,zero_cross,-23850.0,168,74,50.0,50,380.8399351044772
SLEEP_POD,SLEEP_POD_COTTON,2,2.0,100,fixed_horizon,-19150.0,86,33,100.0,100,380.8399351044772
SLEEP_POD,SLEEP_POD_COTTON,2,2.0,100,zero_cross,-19150.0,86,33,100.0,100,380.8399351044772
SLEEP_POD,SLEEP_POD_COTTON,2,2.0,200,fixed_horizon,-8170.0,45,22,200.0,200,380.8399351044772
SLEEP_POD,SLEEP_POD_COTTON,2,2.0,200,zero_cross,-8170.0,45,22,200.0,200,380.8399351044772
SLEEP_POD,SLEEP_POD_COTTON,2,2.0,500,fixed_horizon,-9780.0,18,5,500.0,500,380.8399351044772
SLEEP_POD,SLEEP_POD_COTTON,2,2.0,500,zero_cross,-9780.0,18,5,500.0,500,380.8399351044772
SLEEP_POD,SLEEP_POD_COTTON,2,2.5,20,fixed_horizon,-45020.0,361,140,20.0,20,380.8399351044772
SLEEP_POD,SLEEP_POD_COTTON,2,2.5,20,zero_cross,-45020.0,361,140,20.0,20,380.8399351044772
SLEEP_POD,SLEEP_POD_COTTON,2,2.5,50,fixed_horizon,-21800.0,150,68,50.0,50,380.8399351044772
SLEEP_POD,SLEEP_POD_COTTON,2,2.5,50,zero_cross,-21800.0,150,68,50.0,50,380.8399351044772
SLEEP_POD,SLEEP_POD_COTTON,2,2.5,100,fixed_horizon,-13220.0,76,35,100.0,100,380.8399351044772
SLEEP_POD,SLEEP_POD_COTTON,2,2.5,100,zero_cross,-13220.0,76,35,100.0,100,380.8399351044772
SLEEP_POD,SLEEP_POD_COTTON,2,2.5,200,fixed_horizon,-10470.0,39,16,200.0,200,380.8399351044772
SLEEP_POD,SLEEP_POD_COTTON,2,2.5,200,zero_cross,-10470.0,39,16,200.0,200,380.8399351044772
SLEEP_POD,SLEEP_POD_COTTON,2,2.5,500,fixed_horizon,-4420.0,17,7,500.0,500,380.8399351044772
SLEEP_POD,SLEEP_POD_COTTON,2,2.5,500,zero_cross,-4290.0,17,7,496.05882352941177,500,380.8399351044772
SLEEP_POD,SLEEP_POD_COTTON,2,3.0,20,fixed_horizon,-41490.0,341,132,20.0,20,380.8399351044772
SLEEP_POD,SLEEP_POD_COTTON,2,3.0,20,zero_cross,-41490.0,341,132,20.0,20,380.8399351044772
SLEEP_POD,SLEEP_POD_COTTON,2,3.0,50,fixed_horizon,-21590.0,141,61,50.0,50,380.8399351044772
SLEEP_POD,SLEEP_POD_COTTON,2,3.0,50,zero_cross,-21590.0,141,61,50.0,50,380.8399351044772
SLEEP_POD,SLEEP_POD_COTTON,2,3.0,100,fixed_horizon,-14400.0,72,33,100.0,100,380.8399351044772
SLEEP_POD,SLEEP_POD_COTTON,2,3.0,100,zero_cross,-14400.0,72,33,100.0,100,380.8399351044772
SLEEP_POD,SLEEP_POD_COTTON,2,3.0,200,fixed_horizon,-9460.0,37,18,200.0,200,380.8399351044772
SLEEP_POD,SLEEP_POD_COTTON,2,3.0,200,zero_cross,-9460.0,37,18,200.0,200,380.8399351044772
SLEEP_POD,SLEEP_POD_COTTON,2,3.0,500,fixed_horizon,-8880.0,15,4,500.0,500,380.8399351044772
SLEEP_POD,SLEEP_POD_COTTON,2,3.0,500,zero_cross,-8880.0,15,4,500.0,500,380.8399351044772
SLEEP_POD,SLEEP_POD_COTTON,3,1.5,20,fixed_horizon,-12750.0,306,142,20.0,20,353.1214145188687
SLEEP_POD,SLEEP_POD_COTTON,3,1.5,20,zero_cross,-12750.0,306,142,20.0,20,353.1214145188687
SLEEP_POD,SLEEP_POD_COTTON,3,1.5,50,fixed_horizon,2570.0,131,67,49.82442748091603,50,353.1214145188687
SLEEP_POD,SLEEP_POD_COTTON,3,1.5,50,zero_cross,2570.0,131,67,49.82442748091603,50,353.1214145188687
SLEEP_POD,SLEEP_POD_COTTON,3,1.5,100,fixed_horizon,6430.0,69,40,98.94202898550725,100,353.1214145188687
SLEEP_POD,SLEEP_POD_COTTON,3,1.5,100,zero_cross,6430.0,69,40,98.94202898550725,100,353.1214145188687
SLEEP_POD,SLEEP_POD_COTTON,3,1.5,200,fixed_horizon,15050.0,37,22,195.32432432432432,200,353.1214145188687
SLEEP_POD,SLEEP_POD_COTTON,3,1.5,200,zero_cross,15050.0,37,22,195.32432432432432,200,353.1214145188687
SLEEP_POD,SLEEP_POD_COTTON,3,1.5,500,fixed_horizon,13570.0,16,9,496.3125,500,353.1214145188687
SLEEP_POD,SLEEP_POD_COTTON,3,1.5,500,zero_cross,13390.0,16,9,495.1875,500,353.1214145188687
SLEEP_POD,SLEEP_POD_COTTON,3,2.0,20,fixed_horizon,-9010.0,236,119,20.0,20,353.1214145188687
SLEEP_POD,SLEEP_POD_COTTON,3,2.0,20,zero_cross,-9010.0,236,119,20.0,20,353.1214145188687
SLEEP_POD,SLEEP_POD_COTTON,3,2.0,50,fixed_horizon,6950.0,101,56,50.0,50,353.1214145188687
SLEEP_POD,SLEEP_POD_COTTON,3,2.0,50,zero_cross,6950.0,101,56,50.0,50,353.1214145188687
SLEEP_POD,SLEEP_POD_COTTON,3,2.0,100,fixed_horizon,12870.0,54,28,100.0,100,353.1214145188687
SLEEP_POD,SLEEP_POD_COTTON,3,2.0,100,zero_cross,12870.0,54,28,100.0,100,353.1214145188687
SLEEP_POD,SLEEP_POD_COTTON,3,2.0,200,fixed_horizon,10260.0,29,18,198.0344827586207,200,353.1214145188687
SLEEP_POD,SLEEP_POD_COTTON,3,2.0,200,zero_cross,10260.0,29,18,198.0344827586207,200,353.1214145188687
SLEEP_POD,SLEEP_POD_COTTON,3,2.0,500,fixed_horizon,15320.0,14,9,489.07142857142856,500,353.1214145188687
SLEEP_POD,SLEEP_POD_COTTON,3,2.0,500,zero_cross,14790.0,14,9,486.0,500,353.1214145188687
SLEEP_POD,SLEEP_POD_COTTON,3,2.5,20,fixed_horizon,-5790.0,150,71,20.0,20,353.1214145188687
SLEEP_POD,SLEEP_POD_COTTON,3,2.5,20,zero_cross,-5790.0,150,71,20.0,20,353.1214145188687
SLEEP_POD,SLEEP_POD_COTTON,3,2.5,50,fixed_horizon,5410.0,65,35,50.0,50,353.1214145188687
SLEEP_POD,SLEEP_POD_COTTON,3,2.5,50,zero_cross,5410.0,65,35,50.0,50,353.1214145188687
SLEEP_POD,SLEEP_POD_COTTON,3,2.5,100,fixed_horizon,6730.0,35,19,100.0,100,353.1214145188687
SLEEP_POD,SLEEP_POD_COTTON,3,2.5,100,zero_cross,6730.0,35,19,100.0,100,353.1214145188687
SLEEP_POD,SLEEP_POD_COTTON,3,2.5,200,fixed_horizon,5110.0,19,11,200.0,200,353.1214145188687
SLEEP_POD,SLEEP_POD_COTTON,3,2.5,200,zero_cross,5110.0,19,11,200.0,200,353.1214145188687
SLEEP_POD,SLEEP_POD_COTTON,3,2.5,500,fixed_horizon,11980.0,9,7,500.0,500,353.1214145188687
SLEEP_POD,SLEEP_POD_COTTON,3,2.5,500,zero_cross,11980.0,9,7,500.0,500,353.1214145188687
SLEEP_POD,SLEEP_POD_COTTON,3,3.0,20,fixed_horizon,-4940.0,91,47,20.0,20,353.1214145188687
SLEEP_POD,SLEEP_POD_COTTON,3,3.0,20,zero_cross,-4940.0,91,47,20.0,20,353.1214145188687
SLEEP_POD,SLEEP_POD_COTTON,3,3.0,50,fixed_horizon,340.0,41,21,50.0,50,353.1214145188687
SLEEP_POD,SLEEP_POD_COTTON,3,3.0,50,zero_cross,340.0,41,21,50.0,50,353.1214145188687
SLEEP_POD,SLEEP_POD_COTTON,3,3.0,100,fixed_horizon,2240.0,21,12,100.0,100,353.1214145188687
SLEEP_POD,SLEEP_POD_COTTON,3,3.0,100,zero_cross,2240.0,21,12,100.0,100,353.1214145188687
SLEEP_POD,SLEEP_POD_COTTON,3,3.0,200,fixed_horizon,1630.0,12,6,200.0,200,353.1214145188687
SLEEP_POD,SLEEP_POD_COTTON,3,3.0,200,zero_cross,1630.0,12,6,200.0,200,353.1214145188687
SLEEP_POD,SLEEP_POD_COTTON,3,3.0,500,fixed_horizon,5480.0,6,3,500.0,500,353.1214145188687
SLEEP_POD,SLEEP_POD_COTTON,3,3.0,500,zero_cross,5480.0,6,3,500.0,500,353.1214145188687
SLEEP_POD,SLEEP_POD_COTTON,4,1.5,20,fixed_horizon,-30690.0,291,123,20.0,20,321.1381931736989
SLEEP_POD,SLEEP_POD_COTTON,4,1.5,20,zero_cross,-30690.0,291,123,20.0,20,321.1381931736989
SLEEP_POD,SLEEP_POD_COTTON,4,1.5,50,fixed_horizon,-9150.0,124,56,50.0,50,321.1381931736989
SLEEP_POD,SLEEP_POD_COTTON,4,1.5,50,zero_cross,-9150.0,124,56,50.0,50,321.1381931736989
SLEEP_POD,SLEEP_POD_COTTON,4,1.5,100,fixed_horizon,-910.0,66,35,100.0,100,321.1381931736989
SLEEP_POD,SLEEP_POD_COTTON,4,1.5,100,zero_cross,-910.0,66,35,100.0,100,321.1381931736989
SLEEP_POD,SLEEP_POD_COTTON,4,1.5,200,fixed_horizon,-1690.0,35,19,200.0,200,321.1381931736989
SLEEP_POD,SLEEP_POD_COTTON,4,1.5,200,zero_cross,-1690.0,35,19,200.0,200,321.1381931736989
SLEEP_POD,SLEEP_POD_COTTON,4,1.5,500,fixed_horizon,100.0,15,8,476.53333333333336,500,321.1381931736989
SLEEP_POD,SLEEP_POD_COTTON,4,1.5,500,zero_cross,100.0,15,8,476.53333333333336,500,321.1381931736989
SLEEP_POD,SLEEP_POD_COTTON,4,2.0,20,fixed_horizon,-20040.0,223,104,20.0,20,321.1381931736989
SLEEP_POD,SLEEP_POD_COTTON,4,2.0,20,zero_cross,-20040.0,223,104,20.0,20,321.1381931736989
SLEEP_POD,SLEEP_POD_COTTON,4,2.0,50,fixed_horizon,-8600.0,96,47,50.0,50,321.1381931736989
SLEEP_POD,SLEEP_POD_COTTON,4,2.0,50,zero_cross,-8600.0,96,47,50.0,50,321.1381931736989
SLEEP_POD,SLEEP_POD_COTTON,4,2.0,100,fixed_horizon,-3430.0,50,29,100.0,100,321.1381931736989
SLEEP_POD,SLEEP_POD_COTTON,4,2.0,100,zero_cross,-3430.0,50,29,100.0,100,321.1381931736989
SLEEP_POD,SLEEP_POD_COTTON,4,2.0,200,fixed_horizon,570.0,27,16,200.0,200,321.1381931736989
SLEEP_POD,SLEEP_POD_COTTON,4,2.0,200,zero_cross,570.0,27,16,200.0,200,321.1381931736989
SLEEP_POD,SLEEP_POD_COTTON,4,2.0,500,fixed_horizon,4040.0,12,7,500.0,500,321.1381931736989
SLEEP_POD,SLEEP_POD_COTTON,4,2.0,500,zero_cross,4040.0,12,7,500.0,500,321.1381931736989
SLEEP_POD,SLEEP_POD_COTTON,4,2.5,20,fixed_horizon,-12610.0,171,74,20.0,20,321.1381931736989
SLEEP_POD,SLEEP_POD_COTTON,4,2.5,20,zero_cross,-12610.0,171,74,20.0,20,321.1381931736989
SLEEP_POD,SLEEP_POD_COTTON,4,2.5,50,fixed_horizon,-1740.0,74,38,50.0,50,321.1381931736989
SLEEP_POD,SLEEP_POD_COTTON,4,2.5,50,zero_cross,-1740.0,74,38,50.0,50,321.1381931736989
SLEEP_POD,SLEEP_POD_COTTON,4,2.5,100,fixed_horizon,3690.0,40,24,100.0,100,321.1381931736989
SLEEP_POD,SLEEP_POD_COTTON,4,2.5,100,zero_cross,3690.0,40,24,100.0,100,321.1381931736989
SLEEP_POD,SLEEP_POD_COTTON,4,2.5,200,fixed_horizon,3920.0,22,13,200.0,200,321.1381931736989
SLEEP_POD,SLEEP_POD_COTTON,4,2.5,200,zero_cross,3920.0,22,13,200.0,200,321.1381931736989
SLEEP_POD,SLEEP_POD_COTTON,4,2.5,500,fixed_horizon,3280.0,9,3,500.0,500,321.1381931736989
SLEEP_POD,SLEEP_POD_COTTON,4,2.5,500,zero_cross,3280.0,9,3,500.0,500,321.1381931736989
SLEEP_POD,SLEEP_POD_COTTON,4,3.0,20,fixed_horizon,-4120.0,110,53,20.0,20,321.1381931736989
SLEEP_POD,SLEEP_POD_COTTON,4,3.0,20,zero_cross,-4120.0,110,53,20.0,20,321.1381931736989
SLEEP_POD,SLEEP_POD_COTTON,4,3.0,50,fixed_horizon,940.0,49,25,50.0,50,321.1381931736989
SLEEP_POD,SLEEP_POD_COTTON,4,3.0,50,zero_cross,940.0,49,25,50.0,50,321.1381931736989
SLEEP_POD,SLEEP_POD_COTTON,4,3.0,100,fixed_horizon,-360.0,26,13,100.0,100,321.1381931736989
SLEEP_POD,SLEEP_POD_COTTON,4,3.0,100,zero_cross,-360.0,26,13,100.0,100,321.1381931736989
SLEEP_POD,SLEEP_POD_COTTON,4,3.0,200,fixed_horizon,2380.0,14,9,200.0,200,321.1381931736989
SLEEP_POD,SLEEP_POD_COTTON,4,3.0,200,zero_cross,2380.0,14,9,200.0,200,321.1381931736989
SLEEP_POD,SLEEP_POD_COTTON,4,3.0,500,fixed_horizon,10090.0,8,5,500.0,500,321.1381931736989
SLEEP_POD,SLEEP_POD_COTTON,4,3.0,500,zero_cross,10090.0,8,5,500.0,500,321.1381931736989
MICROCHIP,MICROCHIP_CIRCLE,2,1.5,20,fixed_horizon,-21840.0,235,94,19.953191489361704,20,375.71272508291855
MICROCHIP,MICROCHIP_CIRCLE,2,1.5,20,zero_cross,-21840.0,235,94,19.953191489361704,20,375.71272508291855
MICROCHIP,MICROCHIP_CIRCLE,2,1.5,50,fixed_horizon,-10230.0,101,46,49.59405940594059,50,375.71272508291855
MICROCHIP,MICROCHIP_CIRCLE,2,1.5,50,zero_cross,-10230.0,101,46,49.59405940594059,50,375.71272508291855
MICROCHIP,MICROCHIP_CIRCLE,2,1.5,100,fixed_horizon,-6920.0,53,21,99.67924528301887,100,375.71272508291855
MICROCHIP,MICROCHIP_CIRCLE,2,1.5,100,zero_cross,-6920.0,53,21,99.67924528301887,100,375.71272508291855
MICROCHIP,MICROCHIP_CIRCLE,2,1.5,200,fixed_horizon,-7190.0,28,11,197.17857142857142,200,375.71272508291855
MICROCHIP,MICROCHIP_CIRCLE,2,1.5,200,zero_cross,-7190.0,28,11,197.17857142857142,200,375.71272508291855
MICROCHIP,MICROCHIP_CIRCLE,2,1.5,500,fixed_horizon,-5440.0,12,4,476.9166666666667,500,375.71272508291855
MICROCHIP,MICROCHIP_CIRCLE,2,1.5,500,zero_cross,-5440.0,12,4,476.9166666666667,500,375.71272508291855
MICROCHIP,MICROCHIP_CIRCLE,2,2.0,20,fixed_horizon,-10570.0,146,61,20.0,20,375.71272508291855
MICROCHIP,MICROCHIP_CIRCLE,2,2.0,20,zero_cross,-10570.0,146,61,20.0,20,375.71272508291855
MICROCHIP,MICROCHIP_CIRCLE,2,2.0,50,fixed_horizon,-2870.0,63,34,50.0,50,375.71272508291855
MICROCHIP,MICROCHIP_CIRCLE,2,2.0,50,zero_cross,-2870.0,63,34,50.0,50,375.71272508291855
MICROCHIP,MICROCHIP_CIRCLE,2,2.0,100,fixed_horizon,-2520.0,34,12,100.0,100,375.71272508291855
MICROCHIP,MICROCHIP_CIRCLE,2,2.0,100,zero_cross,-2520.0,34,12,100.0,100,375.71272508291855
MICROCHIP,MICROCHIP_CIRCLE,2,2.0,200,fixed_horizon,-3140.0,17,7,200.0,200,375.71272508291855
MICROCHIP,MICROCHIP_CIRCLE,2,2.0,200,zero_cross,-3140.0,17,7,200.0,200,375.71272508291855
MICROCHIP,MICROCHIP_CIRCLE,2,2.0,500,fixed_horizon,-1080.0,8,4,500.0,500,375.71272508291855
MICROCHIP,MICROCHIP_CIRCLE,2,2.0,500,zero_cross,-1080.0,8,4,500.0,500,375.71272508291855
MICROCHIP,MICROCHIP_CIRCLE,2,2.5,20,fixed_horizon,-4150.0,78,33,20.0,20,375.71272508291855
MICROCHIP,MICROCHIP_CIRCLE,2,2.5,20,zero_cross,-4150.0,78,33,20.0,20,375.71272508291855
MICROCHIP,MICROCHIP_CIRCLE,2,2.5,50,fixed_horizon,-480.0,34,20,50.0,50,375.71272508291855
MICROCHIP,MICROCHIP_CIRCLE,2,2.5,50,zero_cross,-480.0,34,20,50.0,50,375.71272508291855
MICROCHIP,MICROCHIP_CIRCLE,2,2.5,100,fixed_horizon,3260.0,19,12,100.0,100,375.71272508291855
MICROCHIP,MICROCHIP_CIRCLE,2,2.5,100,zero_cross,3260.0,19,12,100.0,100,375.71272508291855
MICROCHIP,MICROCHIP_CIRCLE,2,2.5,200,fixed_horizon,4840.0,11,5,200.0,200,375.71272508291855
MICROCHIP,MICROCHIP_CIRCLE,2,2.5,200,zero_cross,4840.0,11,5,200.0,200,375.71272508291855
MICROCHIP,MICROCHIP_CIRCLE,2,2.5,500,fixed_horizon,2710.0,6,3,500.0,500,375.71272508291855
MICROCHIP,MICROCHIP_CIRCLE,2,2.5,500,zero_cross,2710.0,6,3,500.0,500,375.71272508291855
MICROCHIP,MICROCHIP_CIRCLE,2,3.0,20,fixed_horizon,2910.0,20,13,20.0,20,375.71272508291855
MICROCHIP,MICROCHIP_CIRCLE,2,3.0,20,zero_cross,2910.0,20,13,20.0,20,375.71272508291855
MICROCHIP,MICROCHIP_CIRCLE,2,3.0,50,fixed_horizon,2090.0,9,7,50.0,50,375.71272508291855
MICROCHIP,MICROCHIP_CIRCLE,2,3.0,50,zero_cross,2090.0,9,7,50.0,50,375.71272508291855
MICROCHIP,MICROCHIP_CIRCLE,2,3.0,100,fixed_horizon,3630.0,6,6,100.0,100,375.71272508291855
MICROCHIP,MICROCHIP_CIRCLE,2,3.0,100,zero_cross,3630.0,6,6,100.0,100,375.71272508291855
MICROCHIP,MICROCHIP_CIRCLE,2,3.0,200,fixed_horizon,5010.0,4,4,200.0,200,375.71272508291855
MICROCHIP,MICROCHIP_CIRCLE,2,3.0,200,zero_cross,5010.0,4,4,200.0,200,375.71272508291855
MICROCHIP,MICROCHIP_CIRCLE,2,3.0,500,fixed_horizon,5910.0,2,2,500.0,500,375.71272508291855
MICROCHIP,MICROCHIP_CIRCLE,2,3.0,500,zero_cross,5910.0,2,2,500.0,500,375.71272508291855
MICROCHIP,MICROCHIP_CIRCLE,3,1.5,20,fixed_horizon,-18810.0,346,157,20.0,20,332.13703025821115
MICROCHIP,MICROCHIP_CIRCLE,3,1.5,20,zero_cross,-18810.0,346,157,20.0,20,332.13703025821115
MICROCHIP,MICROCHIP_CIRCLE,3,1.5,50,fixed_horizon,-1740.0,145,74,50.0,50,332.13703025821115
MICROCHIP,MICROCHIP_CIRCLE,3,1.5,50,zero_cross,-1740.0,145,74,50.0,50,332.13703025821115
MICROCHIP,MICROCHIP_CIRCLE,3,1.5,100,fixed_horizon,2500.0,74,33,100.0,100,332.13703025821115
MICROCHIP,MICROCHIP_CIRCLE,3,1.5,100,zero_cross,2500.0,74,33,100.0,100,332.13703025821115
MICROCHIP,MICROCHIP_CIRCLE,3,1.5,200,fixed_horizon,5320.0,39,22,200.0,200,332.13703025821115
MICROCHIP,MICROCHIP_CIRCLE,3,1.5,200,zero_cross,5320.0,39,22,200.0,200,332.13703025821115
MICROCHIP,MICROCHIP_CIRCLE,3,1.5,500,fixed_horizon,8920.0,16,10,500.0,500,332.13703025821115
MICROCHIP,MICROCHIP_CIRCLE,3,1.5,500,zero_cross,7390.0,16,9,485.5,500,332.13703025821115
MICROCHIP,MICROCHIP_CIRCLE,3,2.0,20,fixed_horizon,-14870.0,299,131,20.0,20,332.13703025821115
MICROCHIP,MICROCHIP_CIRCLE,3,2.0,20,zero_cross,-14870.0,299,131,20.0,20,332.13703025821115
MICROCHIP,MICROCHIP_CIRCLE,3,2.0,50,fixed_horizon,3640.0,127,65,50.0,50,332.13703025821115
MICROCHIP,MICROCHIP_CIRCLE,3,2.0,50,zero_cross,3640.0,127,65,50.0,50,332.13703025821115
MICROCHIP,MICROCHIP_CIRCLE,3,2.0,100,fixed_horizon,4870.0,66,36,100.0,100,332.13703025821115
MICROCHIP,MICROCHIP_CIRCLE,3,2.0,100,zero_cross,4870.0,66,36,100.0,100,332.13703025821115
MICROCHIP,MICROCHIP_CIRCLE,3,2.0,200,fixed_horizon,7950.0,34,20,200.0,200,332.13703025821115
MICROCHIP,MICROCHIP_CIRCLE,3,2.0,200,zero_cross,7950.0,34,20,200.0,200,332.13703025821115
MICROCHIP,MICROCHIP_CIRCLE,3,2.0,500,fixed_horizon,7190.0,14,9,500.0,500,332.13703025821115
MICROCHIP,MICROCHIP_CIRCLE,3,2.0,500,zero_cross,7190.0,14,9,500.0,500,332.13703025821115
MICROCHIP,MICROCHIP_CIRCLE,3,2.5,20,fixed_horizon,-7300.0,232,105,20.0,20,332.13703025821115
MICROCHIP,MICROCHIP_CIRCLE,3,2.5,20,zero_cross,-7300.0,232,105,20.0,20,332.13703025821115
MICROCHIP,MICROCHIP_CIRCLE,3,2.5,50,fixed_horizon,3510.0,100,50,50.0,50,332.13703025821115
MICROCHIP,MICROCHIP_CIRCLE,3,2.5,50,zero_cross,3510.0,100,50,50.0,50,332.13703025821115
MICROCHIP,MICROCHIP_CIRCLE,3,2.5,100,fixed_horizon,7340.0,53,28,100.0,100,332.13703025821115
MICROCHIP,MICROCHIP_CIRCLE,3,2.5,100,zero_cross,7340.0,53,28,100.0,100,332.13703025821115
MICROCHIP,MICROCHIP_CIRCLE,3,2.5,200,fixed_horizon,10910.0,29,17,200.0,200,332.13703025821115
MICROCHIP,MICROCHIP_CIRCLE,3,2.5,200,zero_cross,10910.0,29,17,200.0,200,332.13703025821115
MICROCHIP,MICROCHIP_CIRCLE,3,2.5,500,fixed_horizon,10000.0,14,10,500.0,500,332.13703025821115
MICROCHIP,MICROCHIP_CIRCLE,3,2.5,500,zero_cross,10000.0,14,10,500.0,500,332.13703025821115
MICROCHIP,MICROCHIP_CIRCLE,3,3.0,20,fixed_horizon,-5660.0,128,58,20.0,20,332.13703025821115
MICROCHIP,MICROCHIP_CIRCLE,3,3.0,20,zero_cross,-5660.0,128,58,20.0,20,332.13703025821115
MICROCHIP,MICROCHIP_CIRCLE,3,3.0,50,fixed_horizon,1990.0,59,32,50.0,50,332.13703025821115
MICROCHIP,MICROCHIP_CIRCLE,3,3.0,50,zero_cross,1990.0,59,32,50.0,50,332.13703025821115
MICROCHIP,MICROCHIP_CIRCLE,3,3.0,100,fixed_horizon,6190.0,33,17,100.0,100,332.13703025821115
MICROCHIP,MICROCHIP_CIRCLE,3,3.0,100,zero_cross,6190.0,33,17,100.0,100,332.13703025821115
MICROCHIP,MICROCHIP_CIRCLE,3,3.0,200,fixed_horizon,2720.0,19,8,200.0,200,332.13703025821115
MICROCHIP,MICROCHIP_CIRCLE,3,3.0,200,zero_cross,2720.0,19,8,200.0,200,332.13703025821115
MICROCHIP,MICROCHIP_CIRCLE,3,3.0,500,fixed_horizon,7200.0,10,7,500.0,500,332.13703025821115
MICROCHIP,MICROCHIP_CIRCLE,3,3.0,500,zero_cross,7200.0,10,7,500.0,500,332.13703025821115
MICROCHIP,MICROCHIP_CIRCLE,4,1.5,20,fixed_horizon,-46810.0,398,155,19.977386934673365,20,193.59959699432576
MICROCHIP,MICROCHIP_CIRCLE,4,1.5,20,zero_cross,-46810.0,398,155,19.977386934673365,20,193.59959699432576
MICROCHIP,MICROCHIP_CIRCLE,4,1.5,50,fixed_horizon,-29410.0,165,67,49.90909090909091,50,193.59959699432576
MICROCHIP,MICROCHIP_CIRCLE,4,1.5,50,zero_cross,-29410.0,165,67,49.90909090909091,50,193.59959699432576
MICROCHIP,MICROCHIP_CIRCLE,4,1.5,100,fixed_horizon,-21520.0,85,31,98.88235294117646,100,193.59959699432576
MICROCHIP,MICROCHIP_CIRCLE,4,1.5,100,zero_cross,-21520.0,85,31,98.88235294117646,100,193.59959699432576
MICROCHIP,MICROCHIP_CIRCLE,4,1.5,200,fixed_horizon,-19680.0,43,16,196.30232558139534,200,193.59959699432576
MICROCHIP,MICROCHIP_CIRCLE,4,1.5,200,zero_cross,-19680.0,43,16,196.30232558139534,200,193.59959699432576
MICROCHIP,MICROCHIP_CIRCLE,4,1.5,500,fixed_horizon,-17470.0,17,5,499.5882352941176,500,193.59959699432576
MICROCHIP,MICROCHIP_CIRCLE,4,1.5,500,zero_cross,-17470.0,17,5,499.5882352941176,500,193.59959699432576
MICROCHIP,MICROCHIP_CIRCLE,4,2.0,20,fixed_horizon,-42660.0,362,146,19.955801104972377,20,193.59959699432576
MICROCHIP,MICROCHIP_CIRCLE,4,2.0,20,zero_cross,-42660.0,362,146,19.955801104972377,20,193.59959699432576
MICROCHIP,MICROCHIP_CIRCLE,4,2.0,50,fixed_horizon,-26310.0,152,63,49.69736842105263,50,193.59959699432576
MICROCHIP,MICROCHIP_CIRCLE,4,2.0,50,zero_cross,-26310.0,152,63,49.69736842105263,50,193.59959699432576
MICROCHIP,MICROCHIP_CIRCLE,4,2.0,100,fixed_horizon,-19370.0,77,30,99.84415584415585,100,193.59959699432576
MICROCHIP,MICROCHIP_CIRCLE,4,2.0,100,zero_cross,-19370.0,77,30,99.84415584415585,100,193.59959699432576
MICROCHIP,MICROCHIP_CIRCLE,4,2.0,200,fixed_horizon,-16250.0,40,16,198.675,200,193.59959699432576
MICROCHIP,MICROCHIP_CIRCLE,4,2.0,200,zero_cross,-16250.0,40,16,198.675,200,193.59959699432576
MICROCHIP,MICROCHIP_CIRCLE,4,2.0,500,fixed_horizon,-15630.0,17,8,481.05882352941177,500,193.59959699432576
MICROCHIP,MICROCHIP_CIRCLE,4,2.0,500,zero_cross,-15630.0,17,8,481.05882352941177,500,193.59959699432576
