product,group,path_type,threshold,exit_band,train_days,test_day,pnl,trades,end_pos
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_offset,120,30.0,2+3,4,-9810.0,70,-10
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_offset,160,40.0,3+4,2,16862.0,110,10
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_offset,160,40.0,2+4,3,-200.0,30,10
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_offset,160,40.0,2+3,4,-8936.0,70,-10
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_offset,200,50.0,3+4,2,18522.0,110,10
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_offset,200,50.0,2+4,3,240.0,30,10
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_offset,200,50.0,2+3,4,-11212.0,30,-10
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_offset,300,75.0,3+4,2,14828.0,52,10
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_offset,300,75.0,2+4,3,1033.0,30,10
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_offset,300,75.0,2+3,4,-10557.0,30,-10
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_scaled,20,20.0,3+4,2,11966.0,824,0
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_scaled,20,20.0,2+4,3,-943.0,282,10
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_scaled,20,20.0,2+3,4,-9484.0,766,-10
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_scaled,40,20.0,3+4,2,14204.0,530,0
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_scaled,40,20.0,2+4,3,92.0,214,10
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_scaled,40,20.0,2+3,4,-9356.0,308,-10
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_scaled,80,20.0,3+4,2,14470.0,272,0
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_scaled,80,20.0,2+4,3,1887.0,152,10
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_scaled,80,20.0,2+3,4,-8613.0,164,-10
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_scaled,120,30.0,3+4,2,13120.0,188,0
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_scaled,120,30.0,2+4,3,952.0,90,10
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_scaled,120,30.0,2+3,4,-9031.0,102,-10
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_scaled,160,40.0,3+4,2,16872.0,200,0
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_scaled,160,40.0,2+4,3,1568.0,90,10
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_scaled,160,40.0,2+3,4,-8615.0,90,-10
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_scaled,200,50.0,3+4,2,14714.0,146,0
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_scaled,200,50.0,2+4,3,1909.0,90,0
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_scaled,200,50.0,2+3,4,-7073.0,90,-10
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_scaled,300,75.0,3+4,2,12036.0,80,0
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_scaled,300,75.0,2+4,3,-257.0,40,0
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,group_scaled,300,75.0,2+3,4,-5633.0,70,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_mean,20,20.0,3+4,2,-5818.0,158,10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_mean,20,20.0,2+4,3,21404.0,862,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_mean,20,20.0,2+3,4,6740.0,706,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_mean,40,20.0,3+4,2,-5988.0,64,10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_mean,40,20.0,2+4,3,22818.0,462,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_mean,40,20.0,2+3,4,9272.0,428,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_mean,80,20.0,3+4,2,-6030.0,30,10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_mean,80,20.0,2+4,3,24446.0,284,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_mean,80,20.0,2+3,4,9220.0,224,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_mean,120,30.0,3+4,2,-4960.0,50,10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_mean,120,30.0,2+4,3,20404.0,138,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_mean,120,30.0,2+3,4,7900.0,130,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_mean,160,40.0,3+4,2,-4020.0,50,10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_mean,160,40.0,2+4,3,18116.0,72,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_mean,160,40.0,2+3,4,7864.0,110,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_mean,200,50.0,3+4,2,-3310.0,50,10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_mean,200,50.0,2+4,3,20300.0,70,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_mean,200,50.0,2+3,4,9138.0,104,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_mean,300,75.0,3+4,2,722.0,70,10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_mean,300,75.0,2+4,3,12135.0,50,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_mean,300,75.0,2+3,4,9676.0,70,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_delta_b0,20,20.0,3+4,2,-14462.0,190,10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_delta_b0,20,20.0,2+4,3,-138.0,196,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_delta_b0,20,20.0,2+3,4,5848.0,778,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_delta_b0,40,20.0,3+4,2,-13472.0,52,10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_delta_b0,40,20.0,2+4,3,202.0,120,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_delta_b0,40,20.0,2+3,4,7008.0,424,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_delta_b0,80,20.0,3+4,2,-13050.0,40,10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_delta_b0,80,20.0,2+4,3,-986.0,32,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_delta_b0,80,20.0,2+3,4,6710.0,160,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_delta_b0,120,30.0,3+4,2,-12824.0,30,10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_delta_b0,120,30.0,2+4,3,-730.0,30,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_delta_b0,120,30.0,2+3,4,5728.0,102,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_delta_b0,160,40.0,3+4,2,-9593.0,52,10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_delta_b0,160,40.0,2+4,3,-350.0,30,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_delta_b0,160,40.0,2+3,4,6800.0,90,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_delta_b0,200,50.0,3+4,2,-9343.0,52,10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_delta_b0,200,50.0,2+4,3,-210.0,30,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_delta_b0,200,50.0,2+3,4,7898.0,90,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_delta_b0,300,75.0,3+4,2,-9374.0,30,10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_delta_b0,300,75.0,2+4,3,692.0,30,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,bucket_delta_b0,300,75.0,2+3,4,8956.0,70,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,group_offset,20,20.0,3+4,2,-362.0,650,10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,group_offset,20,20.0,2+4,3,20548.0,608,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,group_offset,20,20.0,2+3,4,6358.0,786,10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,group_offset,40,20.0,3+4,2,1378.0,388,10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,group_offset,40,20.0,2+4,3,21216.0,318,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,group_offset,40,20.0,2+3,4,8540.0,442,10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,group_offset,80,20.0,3+4,2,1410.0,176,10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,group_offset,80,20.0,2+4,3,21556.0,168,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,group_offset,80,20.0,2+3,4,12338.0,293,5
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,group_offset,120,30.0,3+4,2,-876.0,92,10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,group_offset,120,30.0,2+4,3,19392.0,100,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,group_offset,120,30.0,2+3,4,10708.0,198,0
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,group_offset,160,40.0,3+4,2,452.0,90,10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,group_offset,160,40.0,2+4,3,16882.0,50,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,group_offset,160,40.0,2+3,4,8522.0,124,0
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,group_offset,200,50.0,3+4,2,1506.0,90,10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,group_offset,200,50.0,2+4,3,17002.0,50,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,group_offset,200,50.0,2+3,4,8406.0,100,0
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,group_offset,300,75.0,3+4,2,3260.0,70,10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,group_offset,300,75.0,2+4,3,19950.0,50,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,group_offset,300,75.0,2+3,4,8780.0,80,0
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,group_scaled,20,20.0,3+4,2,-3714.0,34,10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,group_scaled,20,20.0,2+4,3,6904.0,614,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,group_scaled,20,20.0,2+3,4,2684.0,244,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,group_scaled,40,20.0,3+4,2,-3380.0,30,10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,group_scaled,40,20.0,2+4,3,9718.0,420,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,group_scaled,40,20.0,2+3,4,3626.0,150,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,group_scaled,80,20.0,3+4,2,-2860.0,30,10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,group_scaled,80,20.0,2+4,3,11698.0,250,0
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,group_scaled,80,20.0,2+3,4,4686.0,104,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,group_scaled,120,30.0,3+4,2,-2840.0,30,10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,group_scaled,120,30.0,2+4,3,13796.0,240,0
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,group_scaled,120,30.0,2+3,4,2940.0,36,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,group_scaled,160,40.0,3+4,2,-2474.0,30,10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,group_scaled,160,40.0,2+4,3,13052.0,184,0
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,group_scaled,160,40.0,2+3,4,3460.0,30,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,group_scaled,200,50.0,3+4,2,-2090.0,30,10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,group_scaled,200,50.0,2+4,3,13546.0,160,0
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,group_scaled,200,50.0,2+3,4,3750.0,30,-10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,group_scaled,300,75.0,3+4,2,-1460.0,30,10
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,group_scaled,300,75.0,2+4,3,12330.0,100,0
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,group_scaled,300,75.0,2+3,4,4270.0,30,-10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_mean,20,20.0,3+4,2,18221.0,10,10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_mean,20,20.0,2+4,3,6258.0,188,10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_mean,20,20.0,2+3,4,-19622.0,10,-10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_mean,40,20.0,3+4,2,18221.0,10,10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_mean,40,20.0,2+4,3,6753.0,138,10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_mean,40,20.0,2+3,4,-19622.0,10,-10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_mean,80,20.0,3+4,2,18221.0,10,10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_mean,80,20.0,2+4,3,7577.0,110,10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_mean,80,20.0,2+3,4,-19622.0,10,-10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_mean,120,30.0,3+4,2,18221.0,10,10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_mean,120,30.0,2+4,3,9586.0,128,10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_mean,120,30.0,2+3,4,-19622.0,10,-10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_mean,160,40.0,3+4,2,18221.0,10,10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_mean,160,40.0,2+4,3,10017.0,110,10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_mean,160,40.0,2+3,4,-19622.0,10,-10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_mean,200,50.0,3+4,2,18221.0,10,10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_mean,200,50.0,2+4,3,9193.0,94,10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_mean,200,50.0,2+3,4,-19622.0,10,-10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_mean,300,75.0,3+4,2,18221.0,10,10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_mean,300,75.0,2+4,3,6977.0,70,10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_mean,300,75.0,2+3,4,-19622.0,10,-10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_delta_b0,20,20.0,3+4,2,-15235.0,362,-10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_delta_b0,20,20.0,2+4,3,2051.0,448,10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_delta_b0,20,20.0,2+3,4,-10644.0,334,-10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_delta_b0,40,20.0,3+4,2,-14704.0,184,-10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_delta_b0,40,20.0,2+4,3,2091.0,286,10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_delta_b0,40,20.0,2+3,4,-8872.0,246,-10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_delta_b0,80,20.0,3+4,2,-14649.0,84,-10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_delta_b0,80,20.0,2+4,3,1645.0,150,10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_delta_b0,80,20.0,2+3,4,-6700.0,192,-10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_delta_b0,120,30.0,3+4,2,-14434.0,50,-10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_delta_b0,120,30.0,2+4,3,2312.0,90,10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_delta_b0,120,30.0,2+3,4,-1477.0,224,-10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_delta_b0,160,40.0,3+4,2,-13496.0,50,-10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_delta_b0,160,40.0,2+4,3,3272.0,90,10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_delta_b0,160,40.0,2+3,4,-3396.0,156,-10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_delta_b0,200,50.0,3+4,2,-12419.0,50,-10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_delta_b0,200,50.0,2+4,3,3840.0,74,10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_delta_b0,200,50.0,2+3,4,-4188.0,120,-10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_delta_b0,300,75.0,3+4,2,-12477.0,28,-10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_delta_b0,300,75.0,2+4,3,1128.0,32,10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,bucket_delta_b0,300,75.0,2+3,4,-3511.0,90,-10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_offset,20,20.0,3+4,2,18221.0,10,10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_offset,20,20.0,2+4,3,-266.0,186,10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_offset,20,20.0,2+3,4,-19622.0,10,-10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_offset,40,20.0,3+4,2,18221.0,10,10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_offset,40,20.0,2+4,3,503.0,144,10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_offset,40,20.0,2+3,4,-19622.0,10,-10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_offset,80,20.0,3+4,2,18221.0,10,10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_offset,80,20.0,2+4,3,2480.0,130,10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_offset,80,20.0,2+3,4,-19622.0,10,-10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_offset,120,30.0,3+4,2,18221.0,10,10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_offset,120,30.0,2+4,3,5649.0,148,10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_offset,120,30.0,2+3,4,-19622.0,10,-10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_offset,160,40.0,3+4,2,18221.0,10,10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_offset,160,40.0,2+4,3,6293.0,130,10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_offset,160,40.0,2+3,4,-19622.0,10,-10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_offset,200,50.0,3+4,2,18221.0,10,10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_offset,200,50.0,2+4,3,9128.0,130,10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_offset,200,50.0,2+3,4,-19622.0,10,-10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_offset,300,75.0,3+4,2,18221.0,10,10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_offset,300,75.0,2+4,3,7715.0,92,10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_offset,300,75.0,2+3,4,-19622.0,10,-10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_scaled,20,20.0,3+4,2,18221.0,10,10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_scaled,20,20.0,2+4,3,1035.0,338,-10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_scaled,20,20.0,2+3,4,-19144.0,50,-10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_scaled,40,20.0,3+4,2,18221.0,10,10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_scaled,40,20.0,2+4,3,2237.0,232,-10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_scaled,40,20.0,2+3,4,-19067.0,34,-10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_scaled,80,20.0,3+4,2,18221.0,10,10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_scaled,80,20.0,2+4,3,5462.0,170,-10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_scaled,80,20.0,2+3,4,-18997.0,30,-10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_scaled,120,30.0,3+4,2,18221.0,10,10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_scaled,120,30.0,2+4,3,11030.0,230,-10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_scaled,120,30.0,2+3,4,-18719.0,30,-10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_scaled,160,40.0,3+4,2,18221.0,10,10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_scaled,160,40.0,2+4,3,16623.0,244,-10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_scaled,160,40.0,2+3,4,-18378.0,30,-10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_scaled,200,50.0,3+4,2,18221.0,10,10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_scaled,200,50.0,2+4,3,14662.0,184,-10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_scaled,200,50.0,2+3,4,-17829.0,30,-10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_scaled,300,75.0,3+4,2,18221.0,10,10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_scaled,300,75.0,2+4,3,13250.0,110,-10
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,group_scaled,300,75.0,2+3,4,-17267.0,30,-10
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,bucket_mean,20,20.0,3+4,2,13334.0,914,-10
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,bucket_mean,20,20.0,2+4,3,-220.0,146,10
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,bucket_mean,20,20.0,2+3,4,5596.0,282,-10
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,bucket_mean,40,20.0,3+4,2,15195.0,558,-10
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,bucket_mean,40,20.0,2+4,3,559.0,116,10
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,bucket_mean,40,20.0,2+3,4,7257.0,211,-7
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,bucket_mean,80,20.0,3+4,2,17224.0,326,-10
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,bucket_mean,80,20.0,2+4,3,1345.0,84,10
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,bucket_mean,80,20.0,2+3,4,8189.0,142,0
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,bucket_mean,120,30.0,3+4,2,19036.0,292,-10
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,bucket_mean,120,30.0,2+4,3,572.0,50,10
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,bucket_mean,120,30.0,2+3,4,7311.0,94,0
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,bucket_mean,160,40.0,3+4,2,19439.0,230,-10
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,bucket_mean,160,40.0,2+4,3,1010.0,48,10
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,bucket_mean,160,40.0,2+3,4,5773.0,60,0
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,bucket_mean,200,50.0,3+4,2,19814.0,210,-10
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,bucket_mean,200,50.0,2+4,3,194.0,30,10
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,bucket_mean,200,50.0,2+3,4,6272.0,60,0
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,bucket_mean,300,75.0,3+4,2,15090.0,110,-10
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,bucket_mean,300,75.0,2+4,3,578.0,20,0
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,bucket_mean,300,75.0,2+3,4,5117.0,40,0
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,bucket_delta_b0,20,20.0,3+4,2,12750.5,1081,1
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,bucket_delta_b0,20,20.0,2+4,3,6420.0,882,10
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,bucket_delta_b0,20,20.0,2+3,4,-3349.0,172,-10
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,bucket_delta_b0,40,20.0,3+4,2,15606.0,706,0
